,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
178,"Atlanta, GA",Regions Bank,"Data management skills. Ability to manage multiple projects. At Regions, our Risk Quantitative Analyst II within the Risk Analytics group will have...",cdaa7a5314342db0,Capital Markets Senior Quantitative Modeling Analyst,,43.8,1044,30+ days,2016-10-17 21:35:57.922634
179,"Atlanta, GA",ITAC Solutions,"Experience with R and/or Python is a plus. Proficiency in statistical and mathematical data analysis techniques such as linear regression, logistic regression....",0438d2cf4b957f6a,Senior Statistician - Research & Development,,43.8,10,3 days,2016-10-17 21:35:57.922634
180,"Atlanta, GA",WSP | Parsons Brinckerhoff,"Approximately 34,500 employees, including engineers, technicians, scientists, architects, planners, surveyors, program and construction management professionals...",72d8fcbbb6f9e223,Senior Technology Engineer,,51.0,5,20 hours,2016-10-17 21:35:57.922634
181,"Atlanta, GA",IBM,"At TWC we use science, data and user-driven insights to guide our work, but we also believe in a healthy dose of inspired storytelling as we strive to transform...",894eaa9c1a343c15,Lead Product Designer – Emerging Platforms,,51.0,12128,27 days,2016-10-17 21:35:57.922634
182,"Atlanta, GA",IBM,Does your love for Material Design run deep and does the thought of creating the next generation Android products for The Weather Channel’s 100 million users...,9901b3b49e2facd6,Product Designer – Android,,51.0,12128,11 days,2016-10-17 21:35:57.922634
183,"Atlanta, GA",Oak Ridge Associated Universities,"Doctoral or master’s degree in health policy, public health, health services research, or behavioral science research, or a related field, received within the...",d8fc4d38470ab2de,Policy Research Analyst Fellowship--CDC,,43.2,15,30+ days,2016-10-17 21:35:57.922634
184,"Atlanta, GA",Republic National Distributing Company (RNDC),"Work with other engineers, systems analysts, programmers, technicians, scientists and top-level managers in the design, testing and evaluation of systems....",77399ff21c108eea,College Intern Corporate IT,,42.0,185,10 days,2016-10-17 21:35:57.922634
185,"Atlanta, GA",CocaCola,"Process and interpret data. 0 to 3 years relevant work experience in research development. Abilities in acquiring, establishing, and applying new capabilities;...",47fecad6abbcbe2d,Material Surface Characterization Scientist (Packaging Analy...,,44.4,4272,26 days,2016-10-17 21:35:57.922634
186,"Atlanta, GA",IBM,"At TWC we use science, data and user-driven insights to guide our work, but we also believe in a healthy dose of inspired storytelling as we strive to transform...",1ac55fad1d2824af,Lead Product Designer - Mobile Web,,51.0,12128,26 days,2016-10-17 21:35:57.922634
187,"Atlanta, GA",Meridian Group,"Meridian Group Partners, a boutique recruiting firm, is seeking an addition to their current team. The role of the Talent Research Analyst is to work with our",2299acee0e54d251,Talent Research Analyst,,,,24 days,2016-10-17 21:35:57.922634
188,"Atlanta, GA",Georgia Tech,Providing training to scientists and students interested in the. This job requires working knowledge of the principles and practices of scientific and related...,858334330b413a06,Research Technician III,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
189,"Norcross, GA",OFS FITEL LLC,"Extract data from SQL database, analyze and make process decisions. In addition to our dynamic work environment, OFS offers a competitive salary and benefits...",a7f8f48dcc7e33b1,"Controls Engineer – Norcross, GA",,40.8,6,12 days,2016-10-17 21:35:57.922634
190,"Atlanta, GA 30329",Children's Healthcare of Atlanta,"With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Children’s is the largest healthcare provider for children in Georgia and one of the...",1c7671adbf688cf4,"Behavioral Data Analyst - Feeding, Research, or Skill Acquis...",,52.800003,200,30+ days,2016-10-17 21:35:57.922634
191,"Atlanta, GA",Emory University,"Responsible for post award processing of grants and contracts in the Office of Grants & Contracts. Provide account management, reconciliation, and resolution",f511772c666e95cd,Sponsored Research Financial Analyst,"$66,700 a year",51.6,254,30+ days,2016-10-17 21:35:57.922634
192,"Atlanta, GA",Oak Ridge Associated Universities,"Consulting with epidemiologists, statisticians, and public health professionals concerning on-going and established studies where extensive methodological or...",c88237ac4b76b12d,Division of Blood Disorders Health Science Fellowship - CDC,,43.2,15,30+ days,2016-10-17 21:35:57.922634
193,"Atlanta, GA",Interesse International Inc,"Estimate numerical data; Must see through the data and analyze data to find conclusion; Must look at the numbers, trends, and data and come to new conclusions...",0f6dd4201c0c7ca1,Market Research & Sales Analyst,"$60,000 - $70,000 a year",,,30+ days,2016-10-17 21:35:57.922634
194,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",2fe2539a4648b858,Manager of Systems Analysis,,44.4,1657,13 days,2016-10-17 21:35:57.922634
195,"Atlanta, GA",Smith Hanley Associates,For consideration please send your resume to Nancy Darian - ndarian@smithhanley.com. Fortune 500 company is seeking a Statistician - Model Validation to join an...,eb4aa0b41b9e72e9,Statistician - Model Validation,,51.6,12,27 days,2016-10-17 21:35:57.922634
196,"Atlanta, GA",Mobiquity,"We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Please do not send us unsolicited resumes, either to our...",3d68f8fe9175f23f,Sr Android Developer,,40.2,6,30+ days,2016-10-17 21:35:57.922634
197,"Atlanta, GA 30327 (Buckhead area)",Piedmont,Current certification as a Medical Technologist or Medical Laboratory Scientist by the American Society of Clinical Pathologists (ASCP) or equivalent according...,442d84504e6566ad,"Medical Technologist, Hematology, PRN",,52.800003,15,8 hours,2016-10-17 21:35:57.922634
198,"Atlanta, GA",SRG,"Assist Program Specialist in performance management processes - Collect and track performance plans for initial, mid-year, and end-o f -year cycles for both...",32b70a4eab0e6aff,HR Specialist,$25 an hour,42.6,16,20 days,2016-10-17 21:35:57.922634
199,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",591b341f227fc78b,Lead Application Developer - MEAN Stack,,44.4,1657,21 days,2016-10-17 21:35:57.922634
200,"Alpharetta, GA",Lonza,"Skills 7- 10 years of relevant experience in the Chemical industry or closely related industries, Ability to present research findings in a manner which clearly...",168eef5dbe0093c1,Senior Scientist -ICMS,,40.8,53,6 days,2016-10-17 21:35:57.922634
201,"Atlanta, GA 30354 (Lakewood Heights-Southeastern area)",Home Depot,"By providing customer feedback through a variety of testing and research methods and providing actionable insights and study findings, this position helps drive...",4dc7efaa59aaecc6,"Sr. Analyst, Usability Research (Digital Next Generation)",,43.8,20608,4 hours,2016-10-17 21:35:57.922634
202,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"Track and manage purchasing activities and ensure equipment accountability. GTRI’s IAPO serves DoD and Intelligence Community Sponsors in data analytics,...",6a9805c6a0af422d,Technical Project Manager - ACL IAPO 1170,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
203,"Atlanta, GA 30338",KPMG,"Drive client engagements focused on Big Data and Advanced Business Analytics, in the Health Care space (Claims Data, Payor/Provider Data, Clinical Data etc);...",5e2a9dfb7453bb7f,Manager - Health Care Analytics,,51.0,1768,30+ days,2016-10-17 21:35:57.922634
204,"Atlanta, GA 30339",Scientific Research Corporation,"And reviews, monitors and coordinates project safety issues with the Post Occupational Safety and Health Officer (POSHA), and the Safety Officer in CM's...",d6bf272fd7c8361e,CONSTRUCTION MANAGER,,43.8,53,30+ days,2016-10-17 21:35:57.922634
205,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"GTRI employs over 1100 world class engineers and scientists. GTRI is a great place for intellectually curious, world class technology oriented engineering and...",4f42f62713382c38,Embedded Software Engineer - ELSYS 1167,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
206,"Marietta, GA",Vanderlande Industries,Developing a deep understanding of specific client issues and needs. Vanderlande is seeking highly motivated candidates interested in developing their business...,c48f94f598513f21,Market Research Analyst Intern- Spring 2017,,51.0,25,30+ days,2016-10-17 21:35:57.922634
207,"Roswell, GA 30075","Atlantic Coast Consulting, inc.","Candidate must be in good health and demonstrate a commitment to quality, dependability, timeliness, and honesty....",65a2933200700e7f,Environmental Project Scientist,,,,4 days,2016-10-17 21:35:57.922634
208,"Decatur, GA",DeKalb Workforce Development," Notify Project Manager and Project Specialist when allocated project hours have been reached. With our professional staff of engineers, scientists, surveyors,...",f2169a3761addd6b,Engineering Technician,$13 - $18 an hour,42.0,10,12 days,2016-10-17 21:35:57.922634
209,"Duluth, GA",Navicure,Work with Data Scientists to distribute a standard marketing reporting deck containing all relevant marketing metrics....,de412e1d962011a6,Marketing Operations Administrator,,51.0,2,5 days,2016-10-17 21:35:57.922634
210,"Atlanta, GA",UCB S.A.,"Help design, then lead or manage advanced analytics projects done by advanced analysts or data scientists....",17b490df3b75bd8c,Head of Commercial Data and Analytics,,,,30+ days,2016-10-17 21:35:57.922634
211,"Alpharetta, GA",Lucas Group,"Lead Data Scientist. Responsible for modeling complex enterprise problems, discovering enterprise insights and identifying opportunities through the use of...",ac5c31c4ae2f8003,Senior/Lead Data Science,,51.0,19,30+ days,2016-10-17 21:35:57.922634
212,"Norcross, GA",Parsons Corporation,"5-8 years of related work experience, which could include work as an engineer, scientist, or geologist in the environmental field including such skills as...",48dff4f8992a8ebc,Environmental Engineer or Scientist II,,43.8,267,12 days,2016-10-17 21:35:57.922634
213,"Johns Creek, GA 30097",Expedite Technology Solutions,"Required Skills Industrial Engineering experience with the following knowledge• Application experience / knowledge of mixed integer programming, mathematical...",2e080e673011af6f,Data Scientist (WMS Product Manager),,,,4 days,2016-10-17 21:35:57.922634
214,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",80ebf16d2ea772cd,Product Manager,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
215,"Atlanta, GA",IBM,"At The Weather Company we use science, data and user-driven insights to guide our work, but we also believe in a healthy dose of inspired storytelling as we...",c4bc064c6a32ac6d,"LEAD PRODUCT DESIGNER – iOs (The Weather Company) - ATLANTA,...",,51.0,12128,30+ days,2016-10-17 21:35:57.922634
216,"Norcross, GA","Immucor, Inc","As a Development Scientist II, you will conduct the feasibility, optimization, verification, and validation experiments in support of IVD immunoassay...",672deedcb7ad9bc0,Development Scientist II,,,,23 days,2016-10-17 21:35:57.922634
217,"Atlanta, GA",Oversight Systems,"Oversight reduces the need for hard-­-to-­-find data scientists and reduces the cost for analysis. Through Insights On Demand, Oversight provides customer-­...",d3cfe554921ce104,Sales Account Executive,,60.0,2,30+ days,2016-10-17 21:35:57.922634
218,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"GTRI is a group of world-class engineers and scientists, solving challenging problems for our customers through innovation, cutting edge applied research, and a...",50385fdbb6d4fd14,Test Engineer- ELSYS 1194,,52.800003,255,6 days,2016-10-17 21:35:57.922634
219,"Atlanta, GA",Starr Companies,Ability to manage multiple tasks and meeting tight deadlines. Proficient in typing (Word documents and Accounts Payable data entry)....,900db6f96d524f68,Statistical Reporting Accountant,,51.0,11,30+ days,2016-10-17 21:35:57.922634
220,"Atlanta, GA",Georgia Tech,Our expert scientists and engineers turn ideas into workable solutions and then put those solutions into action....,01905de08b02c463,Research Security Coordinator I,,52.800003,255,8 hours,2016-10-17 21:35:57.922634
221,"Duluth, GA",Alcon Labs,"If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application process, or in order to perform the...",142b47d5a7882733,Research Scientist-New Methods,,43.8,406,30+ days,2016-10-17 21:35:57.922634
222,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",048d2de19ee3f560,Lead Systems Analyst - Vantage / HCM,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
223,"Atlanta, GA",ICF,"We are business analysts, policy specialists, technologists, researchers, digital strategists, social scientists and creatives. Data analysis skills*....",62d3754ba7c637fa,Information Architect/UX- Telecommute,,41.4,234,26 days,2016-10-17 21:35:57.922634
224,"Atlanta, GA",ICF,"Digital Health Media Specialist, Atlanta, GAICF is seeking a Digital Health Communications Specialist to strategize, implement, and analyze digital health...",98e9837ce3d8a1d3,Digital Health Communications Specialist,,41.4,234,10 days,2016-10-17 21:35:57.922634
225,"Atlanta, GA",Analytic Recruiting,"Statistical Analyst with strong proficiency with SAS, SQL, data mining, forecasting and predictive modeling sought by Atlanta-based consumer lending company....",a571bf02b339faa5,Senior Statistical Analyst,,51.0,2,30+ days,2016-10-17 21:35:57.922634
226,"Kennesaw, GA 30144",Novelis,"Within a team of scientists and technologists, the Corrosion Technologist will. Engineering and scientific staff in the root cause analysis of test....",4cebd1aa5df4e50b,Corrosion Technologist,,43.8,78,27 days,2016-10-17 21:35:57.922634
227,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,GTRI employee over 950 world class engineers and scientists. The successful candidate will be part of a team of research scientists who will investigate:....,0a9525fa164004ee,Quantum Info Science Experimentalist ACL-1163,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
228,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",b7bcf68e1f58cd57,Lead Systems Analyst - Talent / Vantage,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
229,"Atlanta, GA",Centers for Disease Control and Prevention,"Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic...",dc65c7b759f2ac80,Supervisory IT Specialist,"$122,744 - $159,572 a year",54.0,64,12 days,2016-10-17 21:35:57.922634
230,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",b11be8ad33586081,Application Developer,,44.4,1657,6 days,2016-10-17 21:35:57.922634
231,"Atlanta, GA",ICF,"We are business analysts, policy specialists, technologists, researchers, digital strategists, social scientists and creatives....",bc06669978f6404f,"Program Manager, Transportation - Atlanta",,41.4,234,30+ days,2016-10-17 21:35:57.922634
232,"Atlanta, GA",Oversight Systems,"Oversight reduces the need for hard-­-to-­-find data scientists and reduces the cost for analysis. Through Insights On Demand, Oversight provides customer-­...",fff5734e6b7bfc71,Solutions Development Engineer,,60.0,2,30+ days,2016-10-17 21:35:57.922634
233,"Atlanta, GA",Atkins Global,Scientists with minimum five (5) years’ experience since Bachelor's degree or four (4) years’ experience with Master's degree. Scientist – Ecology_*....,e9c070f26588c749,Sr. Scientist – Ecology,,,,30+ days,2016-10-17 21:35:57.922634
234,"Alpharetta, GA",Lonza,"BS or MS degree in chemistry, physics, chemical engineering, material sciences, or equivalent education with at least 3 years (MS) or 5 years (BS) of industry...",59676c1f4ec67486,Lab Scientist - Material Characterization,,40.8,53,30+ days,2016-10-17 21:35:57.922634
235,"Atlanta, GA","Lohmann Specialty Coatings, LLC (Orange, VA)",Solid project management capabilities and the ability to organize and manage projects simultaneously from origin through execution....,343b58c032471c43,Applications/Product Development Engineer/Scientist (Medical...,,,,30+ days,2016-10-17 21:35:57.922634
236,"Atlanta, GA 30345",Abt Associates,He/she will maintain excellent relationships with federal agency and sponsor scientists and be regarded within target agencies and organizations as a scientific...,e076aadfc6e6ab0b,Associate / Evaluation,,52.199997,19,30+ days,2016-10-17 21:35:57.922634
237,"Atlanta, GA 30328",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",28537ef07878a6b7,Sr. Front End Developer,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
238,"Alpharetta, GA",InSys Consulting Services,"Automate and troubleshoot analysis pipelines provided from data scientists. Manage data ingestion from external sources to Hive, SQL, and Elasticsearch for...",50080771ef4b2e79,Full Stack Web Developer,,,,3 days,2016-10-17 21:35:57.922634
239,"Atlanta, GA",Pivotal Software,"Our project teams can include PMs, designers, engineers, data scientists and other roles - and pairing across these specialties leads to incredible results....",a390a04cf4fd7461,Product Manager (Pivotal Labs),,,,30+ days,2016-10-17 21:35:57.922634
240,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",cd9593c993090641,Associate Application Developer,,44.4,1657,25 days,2016-10-17 21:35:57.922634
241,"Atlanta, GA",Oak Ridge Associated Universities,"Partnering with stool banks, state public health laboratories, and other external partners involved in the stool collection project....",641b77ef782c863f,NGS Shotgun Metagenomics Fellowship - CDC,,43.2,15,30+ days,2016-10-17 21:35:57.922634
242,"Atlanta, GA","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",dda19914cc0b9773,Field Service Engineer,,42.6,245,16 days,2016-10-17 21:35:57.922634
243,"Norcross, GA",CareerBuilder Careers,"The Data Science R&D team is composed of Data Scientists with expertise in areas such as Machine Learning, Applied Statistics, and High-Performance Computing...",a86bd36c08d853d3,Data Scientist (Data Science R&D),,51.6,106,30+ days,2016-10-17 21:35:57.922634
244,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",66912f0256cc0b25,Senior Application Developer,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
245,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"GTRI is a group of world-class engineers and scientists, solving challenging problems for our customers through innovation, cutting edge applied research, and a...",cb3f6bce26a86e29,Avionics Systems Designer ELSYS 1147,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
246,"Atlanta, GA",Adecco: USA,"3 - 5 years' experience in clinical data management. A Director of Health Data Standards (scientist) is available in the Silver Spring, MD area, courtesy of...",a534523faee3d9a3,Senior Manager of Health Data Standards,,44.4,10,30+ days,2016-10-17 21:35:57.922634
247,"Alpharetta, GA",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",cc59d93db38ae496,Network Engineer (Routers/Switches),,44.4,1657,30+ days,2016-10-17 21:35:57.922634
248,"Tucker, GA",Quest Diagnostics,"""Empowering Better Health with Diagnostic Insights."". Follow all written procedures in departmental SOP, prepare and verify performance of all new reagents,...",c99f17607626aac9,"Scientist, Forensic - Tucker, GA",,43.8,2049,13 days,2016-10-17 21:35:57.922634
249,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,GTRI employs over 950 world class engineers and scientists. Manage Information Security for a world class applied research organization....,ab8ac9c53d438723,ISSO RSD TSC Atlanta 1140,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
250,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",44a1e1611fa61d3b,Design Engineer IV,,44.4,1657,19 days,2016-10-17 21:35:57.922634
251,"Atlanta, GA 30339",Scientific Research Corporation,"Scientific Research Corporation offers a competitive salary, an extensive benefits package and a work environment that encourages excellence....",3b5bb454bbc21ff3,CIVIL CONSTRUCTION MANAGER,,43.8,53,30+ days,2016-10-17 21:35:57.922634
252,"Alpharetta, GA 30022",ADP,"Prepare project plans and assist in estimating project scheduling *. At ADP, the world's largest B2B cloud company, our Technology team is comprised of...",72473838a918acdc,Principal SITECORE Appl. Developer,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
253,"Atlanta, GA",ICF,ICF seeks an experienced Early Childhood (EC) Specialist to support Head Start and Early Head Start programs to ensure high quality Head Start and Early Head...,390ac5d1a87d2193,Early Childhood Specialist,,41.4,234,26 days,2016-10-17 21:35:57.922634
254,"Alpharetta, GA",Prestige Staffing,"You will work with a team of subject matter experts and data scientists to take their ideas and manifest them in working code that can be tested, verified and...",21ffeda5fd51ce57,UI Developer (D3.JS),,51.6,69,13 days,2016-10-17 21:35:57.922634
255,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,"Python, R or JMP for data analysis and data visualization (Python preferred). Data visualization (Tufte and Cleveland, and using matplotlib or D3)....",3cafbd99e070211a,Research-focused Systems Engineer ELSYS 1048,,52.800003,255,30+ days,2016-10-17 21:35:57.922634
256,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",8ea2a7e782fab935,Java Application Developer,,44.4,1657,10 days,2016-10-17 21:35:57.922634
257,"Duluth, GA 30097",Terracon,"May oversee work performed by lower level industrial hygienists, scientists, technicians or engineers. Ability to work independently and manage multiple project...",d66d3e81219e7028,Staff Industrial Hygienist,,39.0,67,30+ days,2016-10-17 21:35:57.922634
258,"Atlanta, GA",ICF,"Demonstrated understanding and expertise in health, safety, and facilities issues, including but not limited to, human resources, transportation, and...",200c7ef3d65400a1,Head Start Fiscal Grantee Specialist,,41.4,234,30+ days,2016-10-17 21:35:57.922634
259,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",16eba9992aec8d0d,"Principal Application Developer - Java, REST, JUnit",,44.4,1657,30+ days,2016-10-17 21:35:57.922634
260,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",33b032309af08b23,Java Application Developer - Rest / SQL / JUnit,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
261,"Atlanta, GA",Synergy Search Group,"Duties will include data conversion from multiple systems into analytical software such as ACL, using data analytical techniques to validate the integrity of...",c509de4bd8f84d74,Audit Snr (Banking) - Data Analysis 60K-80K,"$80,000 a year",42.0,194,30+ days,2016-10-17 21:35:57.922634
262,"Atlanta, GA 30322",Children's Healthcare of Atlanta,"With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Children’s is the largest healthcare provider for children in Georgia and one of the...",a5697f7a731a3314,Medical Technologist - Part Time Evenings - Blood Bank - Egl...,,52.800003,200,11 days,2016-10-17 21:35:57.922634
263,"Alpharetta, GA",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",4ff0fa0952b38528,Chief Applications Architect,,44.4,1657,27 days,2016-10-17 21:35:57.922634
264,"Decatur, GA",DeKalb Workforce Development,"Develops realistic plans, sets goals, aligns plans with company goals, plans for and manages resources, creates contingency plans, coordinates/cooperates with...",6822e53592d4017f,Instrument Man,,42.0,10,30+ days,2016-10-17 21:35:57.922634
265,"Atlanta, GA",ICF,This position may support several multisite evaluations of tribal-based behavioral or other public health programs funded by the Department of Health and Human...,0113f7b6dbc9ab12,Tribal Evaluation Specialist - telecommute from Alaska,,41.4,234,30+ days,2016-10-17 21:35:57.922634
266,"Atlanta, GA 30329",Chickasaw Nation Industries,Supports results of scientific studies by assisting with write-ups and publications in peer reviewed scientific journals....,14c3873cc5956b55,Laboratory Specialist,,51.6,126,30+ days,2016-10-17 21:35:57.922634
267,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",8b5a9ddae87485b0,Principal Application Developer - Java / Angular / TDD,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
268,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",425d8827d4bccecc,Lead Java Application Developer,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
269,"Atlanta, GA",General Lead,"You will work with data scientists, business stakeholders and your team members to design, build, and operationalize strategic analytics objectives....",802b48bcdb755128,"Senior Software Engineer (Java, Scala)",,,,30+ days,2016-10-17 21:35:57.922634
270,"Duluth, GA 30096",Children's Healthcare of Atlanta,"With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Children’s is the largest healthcare provider for children in Georgia and one of the...",4001f28ef2c562a9,Medical Technologist - Part Time - Satellite Blvd.,,52.800003,200,30+ days,2016-10-17 21:35:57.922634
271,"Atlanta, GA",UCB,Partnering with other experienced data scientists. For every UCB practice we support - from marketing to patient solutions teams - we apply perspective to big...,577e965ceff53546,"Associate Director Data Scientist, Patient Insights and Inno...",,42.6,54,15 days,2016-10-17 21:35:57.922634
272,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",e3d89c49df66185d,Principal Application Architect - Java / Angular / TDD / Agi...,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
273,"Kennesaw, GA",Amec Foster Wheeler,Amec Foster Wheeler Environment & Infrastructure is a multi-disciplined consulting organization primarily consisting of environmental scientists and engineers...,3ccb61fdc3868ffe,Air Quality Engineer,,44.4,466,7 days,2016-10-17 21:35:57.922634
274,"Atlanta, GA 30322",Children's Healthcare of Atlanta,"With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Children’s is the largest healthcare provider for children in Georgia and one of the...",545fcf34cee5a255,Medical Technologist - Full Time Nights - Blood Bank - Egles...,,52.800003,200,30+ days,2016-10-17 21:35:57.922634
275,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",c14a03bc4f79382f,Principal Applications Architect - UI / Front End,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
276,"Johns Creek, GA 30097",Expedite Technology Solutions,"Must have experience as a Data Scientist with machine learning, Cplex, redefined warehouse, warehouse slotting for optimizing product storage and Strong Math...",fe5757da2d2d1aed,ata Scientist (WMS Product Manager),,,,3 days,2016-10-17 21:35:57.922634
277,"Alpharetta, GA 30005",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",8b087755731dfcc4,Sr. Director - Product Mgmt.-Mainframe AVS,,44.4,1657,30+ days,2016-10-17 21:35:57.922634
278,"Atlanta, GA 30328",Atkins,Scientists with minimum five (5) years’ experience since Bachelor's degree or four (4) years’ experience with Master's degree....,e2acc5f4ef20b5aa,Sr. Scientist – Ecology,,43.8,145,30+ days,2016-10-17 21:35:57.922634
279,"Atlanta, GA 30303 (Five Points area)",Black & Veatch,"Conducts literature surveys and assists in preparation of sampling plans, work plans, and specifications....",e1fb519546d67846,Environmental Scientist Intern,,43.2,150,30+ days,2016-10-17 21:35:57.922634
280,"Atlanta, GA",American College of Rheumatology,"Based in Atlanta, GA the American College of Rheumatology is a professional association for physicians, health professionals and scientists that work in the...",87c03cd6d44355d7,"Director, Registry Operations",,,,11 days,2016-10-17 21:35:57.922634
281,"Alpharetta, GA",Amana Academy Charter School,"Our intent is to “push down the 4 walls of the school” by taking students out into the community to BE authors, scientists, researchers, mathematicians, and...",ee73186e739d5b18,School Business & Human Resources (HR) Manager,"$30,000 - $39,999 a year",,,26 days,2016-10-17 21:35:57.922634
282,"Norcross, GA 30071",Omega Bio-tek,"Python, Perl, Java, C/C++ ) • Database management (e.g., both SQL and modern noSQL systems) • Statistical packages (e.g., R) • High performance computing....",c76519812a6f3fc5,Bioinformatician,,,,27 days,2016-10-17 21:35:57.922634
283,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,"With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Children’s is the largest healthcare provider for children in Georgia and one of the...",0b5cfc42870a5b8e,Medical Technologist - PRN - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-17 21:35:57.922634
284,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,"With 3 hospitals, 27 neighborhood locations and a total of 575 beds, Children’s is the largest healthcare provider for children in Georgia and one of the...",03f52ba81de6884b,Medical Technologist - Full Time Evenings - Microbiology - S...,,52.800003,200,30+ days,2016-10-17 21:35:57.922634
285,"Atlanta, GA",UCB S.A.,Partnering with other experienced data scientists. For every UCB practice we support - from marketing to patient solutions teams - we apply perspective to big...,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-17 21:35:57.922634
