,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
0,"San Francisco, CA",Hoodline,Develop machine learning and data mining algorithms to extract meaningful information from thousand to millions articles....,dd86068e34d0f55a,Machine Learning Data Scientist,,,,5 days,2016-10-17 21:25:23.767901
1,"San Francisco, CA 94107 (South Of Market area)",Ubisoft,"The most commons will be SQL for data extraction, R for data analysis and a. Combination of R and Tableau for data visualization ....",30768ffa71fdfbc4,"Data Scientist, Marketing Analytics",,51.0,68,4 days,2016-10-17 21:25:23.767901
2,"San Francisco, CA",Zynga,"Probability, statistics, data mining, predictive modeling, experimental design, computational analytics, econometric modeling....",41c2b86261039a04,"Data Scientist, Central Product Management",,44.4,36,4 days,2016-10-17 21:25:23.767901
3,"San Francisco, CA 94114 (Castro-Upper Market area)",Apple,"We are looking for scientists who are passionate about creating data driven systems and have experience in statistical programming, machine learning, and use of...",b1c75056addc71fd,"Software Engineer, Data Scientist",,52.800003,2573,5 days,2016-10-17 21:25:23.767901
4,"San Francisco, CA",Macy's,"The Data Scientist function enables and empowers macys.com marketing and site personalization with predictive modeling, forecasting, data mining, experimental...",0af2239cd618e17c,Data Scientist (macys.com),,43.2,14182,4 days,2016-10-17 21:25:23.767901
5,"San Francisco, CA",Twitch,"We think of Emmett, the CEO, as Twitch’s original data scientist. Professional work as a Data Scientist at a web/mobile product company is preferred, but any...",85e94cc9adaabf4d,Data Scientist,,55.800003,4,4 days,2016-10-17 21:25:23.767901
6,"San Francisco, CA",Collective Health,"You will develop tools for analytics of both health data and financial data. We are looking for an experienced, full-stack Data Scientist to join the Analytics...",632abb6406e661e9,Data Scientist,,,,5 days,2016-10-17 21:25:23.767901
7,"San Francisco, CA 94103 (South Of Market area)",Yelp,Endless ideas about how to leverage Yelp's unique data set. Interested in applying? In this role you’ll be tackling a variety of projects ranging from design...,0831dc37aed855a5,Data Scientist,,43.8,120,17 days,2016-10-17 21:25:23.767901
8,"San Francisco, CA",Stitch Fix,"High skill in data visualization (big plus). Strong skills in statistics, probability, and/or machine learning. Fluency in R, Python, or Julia....",0aab0ad01a77733a,Data Scientist,,40.8,35,4 days,2016-10-17 21:25:23.767901
9,"San Carlos, CA",Upstart,"This individual will have a tremendous impact on our ability to attract new users and scale our business, and will also have the chance to collaborate cross...",31975e74bcc7ca3d,Growth Data Scientist,,51.0,3,5 days,2016-10-17 21:25:23.767901
10,"San Francisco, CA",Autodesk,Data Scientist for Product Analytics. Exploring and generating insight from large-scale datasets to address various business problems through leveraging...,84871d782e858e82,Intern Data Scientist for Product Analytics,,52.199997,147,5 days,2016-10-17 21:25:23.767901
11,"San Francisco, CA 94107 (South Of Market area)",Doximity,"Because Doximity is such a data-driven company, our data scientists play a central role in the product development process by uncovering key insights from our...",788fdeb8484613ca,Data Scientist - Growth,,,,6 days,2016-10-17 21:25:23.767901
12,"San Francisco, CA",Thomson Reuters,Explores existing data for insights and recommends additional sources of data for improvements. Researches and identifies Machine Learning (ML) and Natural...,ff31e62b3cf4347c,Data Scientist,,51.0,1256,3 days,2016-10-17 21:25:23.767901
13,"San Francisco, CA",Esurance,Data scientists in the group develop tangible and actionable recommendations that are then implemented in real-time to improve business operations....,e1a86af2b06412ba,Data Scientist,,42.6,102,17 days,2016-10-17 21:25:23.767901
14,"San Francisco, CA",Lyft Corporate,"Data Scientists also build evaluation methodology for these foundational algorithms, including a high-fidelity simulation environment....",18f59da561f5e53e,Data Scientist (All Levels),,44.4,11,9 days,2016-10-17 21:25:23.767901
15,"San Francisco, CA 94103 (South Of Market area)",DoubleDutch,Independent thinker and self-starter who is comfortable applying data science techniques to new problems for which there are no prescribed methodologies....,c2142d8baff9d10b,Data Scientist,,40.8,3,30+ days,2016-10-17 21:25:23.767901
16,"San Francisco, CA",Google,Experience with data analytics and/or data visualization techniques and software. Experience interpreting technical data and creating reports with data....,2b6c772e8386f21b,"Machine Learning Deployment Engineer, Professional Services,...",,52.800003,1219,17 days,2016-10-17 21:25:23.767901
17,"San Francisco, CA",Element Analytics,We're looking for Data Scientists who are passionate about taking up challenging problems at the intersection of machine learning and IoT....,2e9b79b377fcf7fa,Data Scientist,,,,20 days,2016-10-17 21:25:23.767901
18,"San Francisco, CA 94109 (Nob Hill area)",Oracle,"In this role you will work with our talented and growing team of Data Scientists and Data Analysts to plan, execute, and deliver actionable analytic insights to...",5759cd4f3d7db96c,Data Scientist 2 | Utilities SaaS Analytics,,44.4,1013,12 days,2016-10-17 21:25:23.767901
19,"San Francisco, CA 94126 (Financial District area)",Affirm,"Working knowledge of analytical (e.g., SQL, Postgres, R, Excel) and visualization tools (e.g. Build and maintain reporting/visualization, data infrastructure,...",6f80ee4691b67a7a,"Data Scientist, Analytics",,,,18 days,2016-10-17 21:25:23.767901
20,"San Francisco, CA",MsgAI,Data Scientist / Machine Learning / Deep Learning / NLP full time position in Palo Alto. We're growing our product and data science team and looking for...,92726c3fc490726c,Data Scientist / Machine Learning / Deep Learning / NLP,,,,6 days,2016-10-17 21:25:23.767901
21,"San Francisco, CA 94103 (South Of Market area)",Uber,"BA/BS/MS in Math, Economics, Statistics, Engineering, Computer Science, Operations Research, or other quantitative field (advanced degrees are a plus)Strong SQL...",b0f406f28505d810,Data Scientist - UberPOOL (LatAm-Focused),,51.0,159,20 days,2016-10-17 21:25:23.767901
22,"San Bruno, CA 94066",Walmart eCommerce,"Data Scientists are responsible for researching new trends in the industry and utilizing up-to-date technology (for example, HBase, MapReduce, LAPack, Gurobi)...",2fcdda0daec2e002,Data Scientist,,42.0,17,4 hours,2016-10-17 21:25:23.767901
23,"Redwood City, CA","GraphSQL, Inc.","GraphSQL is seeking a Data Scientist with machine learning experience. Knowledgeable in machine learning, data mining, and statistics....",d3b247a86d61c50b,Data Scientist,,,,4 days,2016-10-17 21:25:23.767901
24,"San Francisco, CA",Esurance,"Identifies, gathers and performs complex data manipulation with relevant and quality data sources; Defines business problems, identifies data requirements,...",2569ac90652ff3e1,Statistical Analyst,,42.6,102,3 days,2016-10-17 21:25:23.767901
25,"San Francisco, CA 94105 (Financial District area)",TEKSystems,"You'll be among a dynamic team of Data Scientists, gathering intelligence from large data stores across several relational and non-relational file systems....",0abc4dff2377c229,Data Scientist,,44.4,1370,7 days,2016-10-17 21:25:23.767901
26,"San Francisco, CA",BOLD,Develop novel and scalable data systems in cooperation with our architects that leverage Big Data sets and machine learning techniques to enhance the user...,70b5977bdf506f99,Data Scientist,,41.4,8,21 days,2016-10-17 21:25:23.767901
27,"San Francisco, CA 94107 (South Of Market area)",Smule,"Creating data products with direct visibility from users. You should be comfortable with software engineering, math, statistics, and machine learning, and be...",c213c4ef2d4435c9,Data Scientist,,54.0,2,26 days,2016-10-17 21:25:23.767901
28,"San Francisco, CA 94107 (South Of Market area)",Scribd,"2-5+ years of professional experience in data analytics across multiple disciplines (BI, product, marketing, data science, etc)....",0b09d641bbfa9bea,Data Scientist,,,,17 days,2016-10-17 21:25:23.767901
29,"San Mateo, CA","Tile, Inc.","Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with...",4bae1506b38ce8f6,Product Data Scientist,,,,6 hours,2016-10-17 21:25:23.767901
30,"San Francisco, CA",Twilio,"In doing so you’ll help to realize our team’s mission of providing deep insight, actionable intelligence and machine learning systems in a company experiencing...",78540a2dc40e5ca4,Data Scientist,,60.0,3,20 days,2016-10-17 21:25:23.767901
31,"San Francisco, CA",MeetMe,"You will also provide architectural mentorship, and work with our Data Scientists, to ensure data is available in a consistent, timely, and reliable manner....",e685f45c887570f7,Data Pipeline Engineer,,,,3 hours,2016-10-17 21:25:23.767901
32,"San Francisco, CA 94107 (South Of Market area)",Eventbrite,"We sit in a strategic role working to make sense of our structured and unstructured customer data with sophisticated models and data mining techniques, in-depth...",cb8867c03dd90ae5,Associate Data Scientist,,40.8,3,19 days,2016-10-17 21:25:23.767901
33,"San Francisco, CA",TaskRabbit,"Advanced degree in computer science/engineering, with a background in machine learning, predictive models, classification, data mining....",08ddb1563454d23f,Data Scientist,,53.4,8,28 days,2016-10-17 21:25:23.767901
34,"San Francisco, CA","Rodan & Fields, LLC","Passionate about producing high-quality analytics deliverables and communicating results to broad audience including department users, business leaders and...",90665cf63e238214,Data Scientist - Forecasting,,53.4,44,19 days,2016-10-17 21:25:23.767901
35,"San Francisco, CA",Opendoor,"Collaborate with Data Scientists to derive features that improve our pricing models. Day to day, you'll develop systems that ingest, sanitize and normalize...",d84ed2518fffebb7,Data Engineer,,51.0,2,8 days,2016-10-17 21:25:23.767901
36,"San Francisco, CA",HomeSuite,"We're currently on the lookout for a Data Scientist to join our Data and Analytics team. This group is responsible for data analytics, data science, and data...",a0eccbe302368b73,"Data Scientist, Data & Analytics",,,,24 days,2016-10-17 21:25:23.767901
37,"San Francisco, CA",Grit Matters,"We're looking for a data scientist who is looking to contribute to core product features and key business decisions, on a team building distinctive commercial...",97b4c8849b1ece7d,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
38,"San Francisco, CA",The Climate Corporation,"This team works with data scientists and domain scientists across various disciplines, leveraging weather data, forecasts, agricultural statistics, geological...",966a46d94b88016d,Quantitative Analyst (Seeds & Planting),,54.0,2,4 days,2016-10-17 21:25:23.767901
39,"San Francisco, CA 94108 (Financial District area)",Third Eye,Their on-demand analytics solutions empower forward-looking organizations to reach new heights of business performance by turning data into actionable insights....,b7d16c2a4ee22ec5,Data Scientist,,43.2,3,26 days,2016-10-17 21:25:23.767901
40,"San Francisco, CA 94104 (Financial District area)",thredUP Inc,Be the subject matter expert on big data technologies used to create and automate machine learning models. ThredUP’s data science team is looking for a data...,69d1b7a82c160b58,Data Scientist - Big Data Expert,,42.0,2,30+ days,2016-10-17 21:25:23.767901
41,"San Francisco, CA",Kabbage,"As a part of the Data Science team, you will develop algorithms that leverage multiple data sources to guide (amongst other things) our underwriting process,...",cd9eb49eeebfbc3a,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
42,"San Francisco, CA",Third Eye Consulting Services & Solutions LLC.,Their on-demand analytics solutions empower forward-looking organizations to reach new heights of business performance by turning data into actionable insights....,d96258490e5ae320,Data Scientist,,,,27 days,2016-10-17 21:25:23.767901
43,"San Francisco, CA","Kanjoya, Inc.","We're a nimble, sharp, and passionate team, and we're looking for data scientists who want to have impact on a real product used by real people and who have a...",7728f3ed7b0653a8,Data Scientist,,,,6 days,2016-10-17 21:25:23.767901
44,"San Francisco, CA",Element Analytics,You’ll develop and deliver a predictive analytics platform with machine learning that standardizes and contextualizes data into a usable form for data...,f83bb1c5d0240b2a,Data Engineer,,,,20 days,2016-10-17 21:25:23.767901
45,"San Francisco, CA",Hoodline,"Strong working knowledge of Data Mining and Machine Learning techniques. Apply your expertise in quantitative analysis, data mining and data visualization to...",38b145fb1ca779c1,Data Scientist,,,,20 days,2016-10-17 21:25:23.767901
46,"San Francisco, CA 94103 (South Of Market area)",Uber,"If so, then this is the job for you.Data Scientists on the Global Intelligence team work cross functionally with the product team, engineering, and operation...",8f8ccb1fc919e186,Data Scientist - Global Intelligence,,51.0,159,23 days,2016-10-17 21:25:23.767901
47,"San Bruno, CA 94066",Walmart eCommerce,"We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",a932f26615f0d05b,Data Scientist Intern - Summer 2017,,42.0,17,4 hours,2016-10-17 21:25:23.767901
48,"San Francisco, CA",VigLink,"VigLink is looking for a Senior Data Scientist with strong Hadoop, Hive and SQL skills, and experience creating production-quality code in Python, R, or other...",cd405214a3f8aeda,Senior Data Scientist,,,,12 days,2016-10-17 21:25:23.767901
49,"San Bruno, CA 94066",Walmart eCommerce,"Data Scientists are responsible for researching new trends in the industry and utilizing up-to-date technology (for example, HBase, MapReduce, LAPack, Gurobi)...",8cc57891f2601db4,"Data Scientist, Behavioral Researcher",,42.0,17,4 hours,2016-10-17 21:25:23.767901
50,"San Francisco, CA",Credit Karma,Motivate and mentor other data scientists to grow their skills and careers. Credit Karma’s fast growing Data Sciences team is seeking an experienced Senior Data...,0146f9e0754c7379,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
51,"San Francisco, CA",Demandbase,"As the Senior Data Scientist, you’ll be responsible for developing and testing hypotheses on behavioral responses in B2B marketing, creating models that extract...",06fda86882f7f6ef,Senior Data Scientist,,42.0,2,12 days,2016-10-17 21:25:23.767901
52,"San Francisco, CA",INMASI,"Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation,...",1f3ceb540034d809,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
53,"Burlingame, CA 94010",CrowdStar,The Data Scientist will be joining our Data Science team. Familiarity with machine learning algorithms as applied to images....,5564d6264f325fe4,Data Scientist,,55.199997,3,19 days,2016-10-17 21:25:23.767901
54,"San Francisco, CA",Blue Owl,Work with data scientists to carry out site-wide analytics and build A/B test experiments for hypothesis testing....,b7207023e0d8c929,Save lives building data science infrastructure,,,,30+ days,2016-10-17 21:25:23.767901
55,"San Francisco Bay Area, CA",Stem Inc,"Along with the analytics and fleet monitoring teams, you will work on performance monitoring and reporting tools, as well as implement machine learning...",b4fd11dad8b7dc2c,Senior Data Scientist,,,,5 days,2016-10-17 21:25:23.767901
56,"San Francisco, CA",Workbridge Associates,"MS in similar program with 2+ years of experience in Data Scientist or Software Engineer role. Top startup in fashion, online retail, and personal styling has...",5f10de899cb2ad35,Data Scientist,"$100,000 - $150,000 a year",41.4,25,1 hour,2016-10-17 21:25:23.767901
57,"San Francisco, CA",Salesforce,"The team is a mix of data scientists, data engineers, and business analysts. We are looking for intern data scientists to expand our capabilities....",842ea98d9ed355f9,Summer 2017 Intern - Data Scientist,,52.800003,155,6 days,2016-10-17 21:25:23.767901
58,"San Francisco, CA",Atomic,"Relations between the data, acquire additional data from sources such as. Data analysis & hypothesis testing. Health, vision, and dental insurance....",6f6bb3c4f8ae0a4f,Data Scientist,,51.0,3,21 days,2016-10-17 21:25:23.767901
59,"San Francisco, CA",Opendoor,ML Engineers work closely with Data Scientists and Data Engineers to research and productize predictive services that power our data products....,78180a9cb4428ade,Machine Learning Engineer,,51.0,2,22 days,2016-10-17 21:25:23.767901
60,"San Francisco, CA 94107 (South Of Market area)",Expa,"Or Master’s Degree in operations research, applied statistics, data mining, machine learning, computer science, physics or a related quantitative discipline, OR...",c2128b2e0a038e1c,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
61,"San Francisco, CA",Capital One,Creating machine learning models from development through testing and validation to our 100+ million customers in production....,acb85933c6e50439,Data Science Manager,,44.4,2904,17 days,2016-10-17 21:25:23.767901
62,"San Francisco, CA",The Climate Corporation,"The team consist of statisticians, remote sensing scientists, machine learning experts, and scientific coders....",fa52de9a162ab45f,Quantitative Analyst (Geospatial),,54.0,2,4 days,2016-10-17 21:25:23.767901
63,"San Francisco, CA",Indeed Prime,"Health data experience is a plus, but it's not necessary - the team includes clinical experts who can supply the necessary medical background....",973fc10eb3fe999a,Sr. Data Science Engineer (5+yrs Python & SQL),,,,30+ days,2016-10-17 21:25:23.767901
64,"San Francisco, CA",Microsoft,Our partners are building amazing applications and we are looking for a Data Scientist with strong analytical and developer skills to join the DX Technical Team...,c19ee83c410d3345,Principal Application & Data Scientist,,52.199997,2485,11 days,2016-10-17 21:25:23.767901
65,"Berkeley, CA","Wise.io, Inc.","We are seeking data scientists who:. Each new project will require you to identify business problems, massage dirty and unstructured datasets, build out an...",743867c5fae7ba2a,Data Scientist,,,,23 days,2016-10-17 21:25:23.767901
66,"San Francisco, CA 94126 (Financial District area)",Affirm,Deep understanding of and experience with machine learning and data analysis. Conduct ad-hoc data analyses; Build production fraud and credit machine learning...,e7860d8f50cb8b87,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
67,"San Francisco, CA",eBay,"Well versed in machine learning, information retrieval, and applied statistics, experience in deep neural networks a strong plus....",3353e81b68934432,Senior Data Scientist,,51.0,746,30+ days,2016-10-17 21:25:23.767901
68,"San Francisco, CA 94103 (South Of Market area)",AdRoll,Enhancing our machine learning software with the latest in machine learning algorithms. Employing machine learning and statistical modeling over our petabytes...,d95846d4ebff03d4,Senior Data Scientist,,43.8,4,16 days,2016-10-17 21:25:23.767901
69,"San Bruno, CA 94066",Walmart eCommerce,Staff Data Scientists are the subject matter experts for statistical analysis and modeling for their project team....,e9ab72cd330a6655,Staff Data Scientist,,42.0,17,4 hours,2016-10-17 21:25:23.767901
70,"San Francisco, CA",Instacart,"We're looking for experienced data scientists to join our fast moving team. A blend of data, analysis, machine learning and people knowledge that lets you jump...",8d6871777f595f59,Data Scientist,,40.2,83,30+ days,2016-10-17 21:25:23.767901
71,"San Francisco, CA",Virtually Live,Another challenge is to determine the actions and/or events from the data streams by applying feature engineering and machine learning techniques to the game...,46c7104e0b4f50e2,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
72,"San Francisco, CA",CSS Staffing,"Data Science, Machine Learning, Text Mining & Natural Language Processing Framework. Established track record of successfully employing novel Machine Learning...",5747080825c07293,Data Scientist,,44.4,76,7 days,2016-10-17 21:25:23.767901
73,"San Francisco, CA",Indeed Prime,"MS / PhD in Machine Learning, Statistics, Computer Science, Data Mining, Math or any quantitative discipline....",6b43ff0a8a840881,Machine Learning Engineer,,,,30+ days,2016-10-17 21:25:23.767901
74,"San Francisco, CA",University of California San Francisco,"Ranked in the top ten of US News and World Report top hospitals in the country, our facility is committed to both clinical care and cutting edge research as...",36d7f5b7915924f6,Research Data Analyst,,52.199997,69,9 days,2016-10-17 21:25:23.767901
75,"San Ramon, CA",GE Digital Predix,"The Principal Data Scientist will guide teams to develop and deploy modern machine learning, operational research, semantic analysis, and statistical methods...",9905cca31b11b9c4,Principle Data Scientist,,,,10 days,2016-10-17 21:25:23.767901
76,"San Francisco, CA",SigFig,"You have a broad skill set, comfortable in analyzing globally diversified asset allocation and developing algorithms to manage trading rules....",64b9e4d2a5156bb9,Quantitative Research Analyst,,,,25 days,2016-10-17 21:25:23.767901
77,"San Bruno, CA",Google,"The Business Strategy & Operations organization YouTube strategy provides business critical insights using analytics, ensures cross functional alignment of...",4250350251a3b07b,"Quantitative Business Analyst, YouTube",,52.800003,1219,13 days,2016-10-17 21:25:23.767901
78,"San Francisco, CA",LSQ,Senior Data Scientist. LSQ Funding is seeking an exceptionally talented and motivated Data Scientist to develop and maintain analytics over cross-functional...,060ecc8e8cd930af,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
79,"San Francisco, CA",Galvanize,"Galvanize has a tight-knit team of data scientists, educators, and community builders that are creating a pathway onto industry’s most demanding data science...",040c654e60c228e1,"Associate Instructor, Data Science",,60.0,2,30+ days,2016-10-17 21:25:23.767901
80,"San Francisco, CA",Galvanize,"Galvanize has a tight-knit team of data scientists, educators, and community builders that are creating a pathway onto industry’s most demanding data science...",040c654e60c228e1,"Associate Instructor, Data Science",,60.0,2,30+ days,2016-10-17 21:25:23.767901
81,"San Francisco, CA 94108 (Financial District area)",YouCaring,Leads a team of data scientists. 5+ years data analytics / science experience in online B2C environment. Stays current on recent trends in the data world....,f1340452cfe92427,Head of Data Science,,,,6 days,2016-10-17 21:25:23.767901
82,"San Francisco Bay Area, CA",Aarkay Technologies Inc.,"Machine Learning, Java/ Scala, SPARK, Predictive Modeling, IoT Analytics, Data Visualization, Natural Language Processing (NLP), Python....",0aa253e5aaca4534,Big Data Machine Learning Engineer,,,,28 days,2016-10-17 21:25:23.767901
83,"San Francisco, CA",Lyft Corporate,Work directly with Data Scientists and Data Analytics to develop scalable data models. Your efforts will allow accessibility to business and user behavior...,e78d476d92f76aa6,Data Engineer,,44.4,11,9 days,2016-10-17 21:25:23.767901
84,"San Francisco, CA",University of California San Francisco,"Research areas include the evaluation of performance on key rheumatology clinical quality measures, comparative effectiveness and safety of medications used to...",37067befa8b94cdb,Statistician,,52.199997,69,26 days,2016-10-17 21:25:23.767901
85,"San Francisco, CA","GRAIL, Inc.",Collaborate with world best R&D scientists and clinical team to develop novel cutting-edge genomics products....,d2993008aaf9cbbe,DATA ANALYSIS SCIENTIST,,,,30+ days,2016-10-17 21:25:23.767901
86,"San Francisco, CA",Pulsate,You will develop insights from our client data with a focus on understanding and improving customer retention and informing product development....,0bf109625bb00f8c,Data Scientist / Analyst (Internship),,,,18 days,2016-10-17 21:25:23.767901
87,"San Francisco, CA",BlackRock,"The team employs investment strategies that use advanced mathematical models, statistical methods and deep financial markets expertise to create and manage...",798ace7e669f31a4,BlackRock - Risk and Quantitative Analysis – Analyst/Associa...,,43.8,142,13 days,2016-10-17 21:25:23.767901
88,"San Francisco, CA",Index,Have developed machine learning infrastructure. Seeking deep understanding. Have experience with Hadoop or other Big Data platforms....,d2261c8d11c71dd4,Machine Learning Engineer,,43.8,31,30+ days,2016-10-17 21:25:23.767901
89,"San Mateo, CA",Fanatics Inc.,"MTS 2, Data Scientist. Leverage these foundational Data Infrastructure to integrate machine learning & statistical models into real time services and power the...",3e5929fd56783275,"MTS 2, Data Scientist",,,,30+ days,2016-10-17 21:25:23.767901
90,"San Francisco, CA",LendUp,"Learn from some of the smartest, most experienced, scientists and engineers in the world. Over 5 years of experience in a Data Scientist role....",de5fcfb3cc6cf663,Principal Data Scientist,,,,4 days,2016-10-17 21:25:23.767901
91,"San Bruno, CA",Google,"Deep interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation....",6d210d380feae791,"Product Analyst, Data Science",,52.800003,1219,26 days,2016-10-17 21:25:23.767901
92,"San Francisco, CA 94107 (South Of Market area)",Squaretrade,"Experience with R, Python, or other statistical package is preferred; Experience working with large data volumes is a must!...",cd1d5f8e3ba601bf,Senior Quantitative Analyst,,42.0,11,5 days,2016-10-17 21:25:23.767901
93,"San Francisco, CA 94104 (Financial District area)",Pocket Gems,"Mentor a team of analysts, data scientists, and data engineers; We think that our analysts, data scientists, and analytics engineers are working on several...",9b0266c74d27609a,Director of Analytics,,,,12 days,2016-10-17 21:25:23.767901
94,"San Francisco, CA",Chartboost,"MS / PhD in Machine Learning, Statistics, Computer Science, Data Mining, Math or any quantitative discipline....",aa91ff374bf2babf,Data Scientist,,,,30+ days,2016-10-17 21:25:23.767901
95,"Redwood City, CA",IMVU,"1+ years’ experience in a data science/analytics role (aka analytics, data insights, database marketing, CRM business data analysis, data mining, and business...",5f81197122b5e949,Data Scientist,,53.4,10,14 days,2016-10-17 21:25:23.767901
96,"San Francisco Bay Area, CA",Tiger Analytics,"Work with business domain experts, data scientists and application developers to identify data that is relevant for analysis and develop a scalable solution....",3344e79c45033d23,Big Data Engineer,,,,6 days,2016-10-17 21:25:23.767901
97,"San Francisco, CA 94103 (South Of Market area)",Uber,"Graduate degrees preferred.Experience with common analysis tools — SQL, R, and Python. As a Data Scientist on Tech Partnerships, these are some of the high...",7a7f3380ce8f1107,"Data Science - Strategic Partnerships, Tech",,51.0,159,30+ days,2016-10-17 21:25:23.767901
98,"Foster City, CA",Techshed,"Manage programs to resolve common issues users encounter while using software, products or services of Redbeacon/The Home Depot....",d3d9b46d56a55d3c,Data Scientist,,,,28 days,2016-10-17 21:25:23.767901
99,"San Francisco, CA",Microsoft,"Our data scientists are exceptional thinkers, all in their own unique way. The Yammer Analytics team influences decision making across Microsoft by discovering...",8e4999837856b559,Data Scientist - Yammer,,52.199997,2485,30+ days,2016-10-17 21:25:23.767901
100,"San Francisco, CA 94105 (Financial District area)",Verizon,"Or Master’s Degree in operations research, applied statistics, data mining, machine learning, physics, related quantitative discipline or work experience....",a6b9c6119e3a04f1,Senior Data Scientist,,44.4,11117,30+ days,2016-10-17 21:25:23.767901
101,"Mill Valley, CA 94941",Glassdoor,"The ideal candidate will be extremely curious, have a strong scientific background in Machine Learning but is obsessed about results....",b357b9b4a7436fc9,Senior Data Scientist,,43.8,13,11 days,2016-10-17 21:25:23.767901
102,"San Francisco, CA 94111 (Financial District area)",Lookout,"You will do this by partnering with various cross functional teams like Product Management, Data scientists and also fellow engineering teams....",68d31b871ac2068b,Staff Data Engineer,,60.0,2,11 days,2016-10-17 21:25:23.767901
103,"San Francisco, CA",Winton Capital,"Data Visualization Designer. Portfolio of Data Visualization designs. As the company’s first Data Visualization Designer, you will be responsible for building...",70320699513ad4ba,Data Visualization Designer - San Francisco,,,,13 days,2016-10-17 21:25:23.767901
104,"San Francisco, CA",Trulia,"Strong background or experience in information retrieval, data mining, machine learning or statistics. Ping pong, shuffleboard, espresso machine + kegs on tap...",ffb20aef66530d19,"Senior Data Scientist, Search and Local",,43.8,44,25 days,2016-10-17 21:25:23.767901
105,"San Bruno, CA 94066",Walmart eCommerce,"Proficient in machine learning and data mining packages in R, Python, or Weka. Technical expertise in data mining, machine learning, NLP, Information Retrieval,...",c52f6e0f1f5173af,Senior Data Scientist,,42.0,17,4 hours,2016-10-17 21:25:23.767901
106,"San Francisco, CA",Clover Health,Clover Health is driving down costs and producing improved health outcomes with a unique health insurance plan....,68a2b83a62fbf6a5,Data Scientist (Product),,,,30+ days,2016-10-17 21:25:23.767901
107,"San Francisco, CA",Ancestry,Data Mining Product team is looking for an experienced Data Scientists who has a passion to build data products and data systems....,10f141cfccd314ea,Senior Data Scientist,,42.6,35,30+ days,2016-10-17 21:25:23.767901
108,"San Francisco, CA 94103 (South Of Market area)",Uber,"Technical understanding must go from the highest abstractions down to the metal.Prior professional/internship experience delivering, scaling, and owning highly...",45bf475249b16d70,Data Science - Internship/Co-op,,51.0,159,24 days,2016-10-17 21:25:23.767901
109,"San Francisco, CA",Deloitte,Experienceworking as a Data Scientist. 3+years of relevant technology architecture consulting or industry experience toinclude experience in Information...,a519bed9c5d24ff6,Big Data Senior Consultant,,51.0,3469,30+ days,2016-10-17 21:25:23.767901
110,"Belmont, CA",Ten-X,"Senior Data Scientist – Commercial Business. Designing, developing, optimizing major high-volume big data, analytics & business intelligence systems....",975716b46b90a298,Senior Data Scientist,,,,3 days,2016-10-17 21:25:23.767901
111,"San Francisco, CA 94107 (South Of Market area)",HouseCanary,Collaborate with talented data scientists to implement predictive models. Develop complex queries to solve data mining problems....,2fa9281bdb15cd22,Data Engineering | Software Engineer,,,,30+ days,2016-10-17 21:25:23.767901
112,"San Francisco, CA",Ticketfly,"Use data mining and machine learning to design and develop recommendation engines and other data products which drive user engagement, retention and...",de6e69293a885e10,Senior Data Scientist,,43.2,3,30+ days,2016-10-17 21:25:23.767901
113,"San Francisco, CA",Spacequant,"We are looking for a data scientist / engineer to extract data from images. Please send us your resume and links to public repos, and other relevant info via...",f33cac54504ba03c,Computer Vision Engineer / Data Scientist,,,,27 days,2016-10-17 21:25:23.767901
114,"San Francisco, CA",Jawbone,"The Team You can’t wait to join a team of data scientists, data engineers, and data visualization experts and make a huge impact on our best-in-class software....",aaa984f2b51a67aa,Data Scientist,,42.0,11,30+ days,2016-10-17 21:25:23.767901
115,"San Francisco, CA 94105 (Financial District area)",Fitbit,"Deep, hands-on knowledge of LC-MS or tandem MS instrumentation, method development, and data interpretation. Development and troubleshooting of LC-MS/MS methods...",53376c53113307a8,Analytical Scientist,,54.0,6,28 days,2016-10-17 21:25:23.767901
116,"San Mateo, CA 94403 (Sugerloaf area)",drawbridge,"Experience in diverse corners of machine learning and mathematics is a plus (classical statistics, optimization, graph algorithms, semi-supervised learning,...",bd6f2c75b14fb402,"Data Scientist, User Identity",,55.199997,3,30 days,2016-10-17 21:25:23.767901
117,"San Francisco, CA",Beacon Hill Pharma,"May partner with biostatisticians and clinical data management staff in establishing standards for clinical data collection, management and/or reporting of data...",b7ddf9c49d764fff,Statistical Programmer,,,,10 days,2016-10-17 21:25:23.767901
