,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
249,"Philadelphia, PA",Wuxi AppTec,"Conduct critical review of results and report data to management and project teams. Coordinate with Technology Development sub-teams, Testing Operations, and...",c20a9eb782c19be2,Sr. Scientist /Technical Project Manager (cell/gene therapy),,,,21 days,2016-10-17 21:44:56.552748
250,"Collegeville, PA 19426",GlaxoSmithKline,Proactively seeks assistance from other scientists to solve problems. Maintain partnership with clinical manufacturing and product development teams to provide...,116bc8077d918761,Analytical Scientist - Chemistry,,52.199997,1674,20 days,2016-10-17 21:44:56.552748
251,"Gwynedd, PA",Merck,"Clinical Scientist, Neuroscience-CLI005031. Assists the Program Lead and study team with the scientific conduct of clinical studies....",7c08e25688d27d66,"Clinical Scientist, Neuroscience Job",,51.6,1229,6 days,2016-10-17 21:44:56.552748
252,"West Point, PA",Eurofins,Writing report summaries and collaborating with other scientists in the bioanalytical group. Bioanalysis work includes both preclinical GLP toxicology and...,fc39be997285ea7c,Analytical Chemist,,,,2 days,2016-10-17 21:44:56.552748
253,"Horsham, PA",Charles River,Ensure all chemistry data is submitted to Senior Scientist for weekly review. Ensure that the documentation for the use of all test articles/substances and...,ac1b696890f8b2de,Formulations Technician I,,41.4,33,19 days,2016-10-17 21:44:56.552748
254,"King of Prussia, PA",GlaxoSmithKline,"Act as Data Steward of the clinical data for an asset in development or a marketed product, providing Project level leadership to ensure accuracy, scientific...",dd2326c7ec6f93d5,"Project Physician Lead, Strimvelis",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
255,"West Chester, PA",Teva Pharmaceuticals,"Experience in applying advanced data analysis techniques (e.g. Scientist, Upstream Process Development....",83526501170ad339,Sr. Scientist – Upstream Development & Operations,,43.2,254,14 days,2016-10-17 21:44:56.552748
256,"West Point, PA",Merck,"Develop and manage a group of associate scientists with expertise in assays measuring bacterial/fungal phenotypic changes or growth inhibition, inhibition of...",50a6b316533d00ac,Principal Scientist - Pharmacology Job,,51.6,1229,24 days,2016-10-17 21:44:56.552748
257,"Spring House, PA","Janssen Research & Development, LLC.","This mission requires deep scientific expertise in a number of disciplines including biophysics, enzymology, cellular and molecular pharmacology, and screening...",8f1147f694b88a92,"Scientist, Biophysics/Enzymology",,,,30+ days,2016-10-17 21:44:56.552748
258,"Philadelphia, PA",University of Pennsylvania,"The successful candidate will join a multi-disciplinary team of researchers, clinicians, data scientists, and software developers to study the ways in which the...",5f44ec1b4364316e,CLINICAL RESEARCH ASST B,,52.199997,284,30+ days,2016-10-17 21:44:56.552748
259,"Philadelphia, PA","Techno Recruiting Solution Group, Inc.","Data and Time Series Analyst:. You will participate in back-testing, where you will evaluate changes in market activity and differences in real-world behavior...",b2c6510626cda786,Quant Research Analyst,,,,3 days,2016-10-17 21:44:56.552748
260,"Bridgeport, PA",InVentiv Health Clinical,"Minimum of 3 years experience from a CRO or Pharma working in clinical research, clinical operations or data scientist roles (eg Study Manager, Clinical...",63fd8f23d8a18676,Clinical - TMF Specialist,,,,6 days,2016-10-17 21:44:56.552748
261,"Wayne, PA 19087","Vertex, Inc.","Test software functionality per tax content test plans. Vertex is considered a premier partner to Oracle, SAP, and works closely with the Big 4 and other...",a6b4837f6f269b4f,Tax Research Analyst,,52.199997,17,30+ days,2016-10-17 21:44:56.552748
262,"Spring House, PA","Janssen Research & Development, LLC.",Knowledge of clinical trial protocol design and clinical development statistics methods is preferred. Partner effectively with IT solution architects and IT...,6a2bfc3a9852ce94,"IT Manager, Business Analyst, Quantitative Sciences",,,,30+ days,2016-10-17 21:44:56.552748
263,"Wayne, PA",Mobiquity,"We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Our Technical Leads take ownership of Design and User Stories...",923c7b20afaf9160,Technical Lead,,40.2,6,30+ days,2016-10-17 21:44:56.552748
264,"Spring House, PA","Janssen Research & Development, LLC.",A PhD or equivalent advanced degree with a minimum of 3 years of relevant pharmaceutical/scientific experience is required OR a Master's or equivalent advanced...,eaba8df665164d7d,Senior Medical Writing Scientist,,,,30 days,2016-10-17 21:44:56.552748
265,"Collegeville, PA 19426",GlaxoSmithKline,"We use traditional statistical methods and modern machine learning algorithms, design experiments to develop new technologies and analyze data to identify...",7bb2aa7bc3a1ecf1,"Manager, Statistical Consulting, Target Sciences",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
266,"Philadelphia, PA","Spark Therapeutics, Inc.","Guiding the group in qualifying, validating, and implementing these assays to analyze non-clinical and clinical study samples to evaluate the safety and...",60b9beea3a8fcab5,Biodistribution & Vector Shedding Assay Lead,,,,30+ days,2016-10-17 21:44:56.552748
267,"Spring House, PA","Janssen Research & Development, LLC.","Working independently, manage and mentor scientists doing cutting edge research, design experiments, interpret data, troubleshoot and suggest next steps, detail...",48203ac5967edf91,"Principal Scientist, Discovery Immunology",,,,20 days,2016-10-17 21:44:56.552748
268,"Philadelphia, PA",Reed Elsevier,"As well as some 600+ dedicated, customized, digital medical and scientific applications providing an enhanced, rich user experience enabling the user to keep up...",df6c095cddf0ea0f,Technical Lead (Java/Web),,42.6,32,30+ days,2016-10-17 21:44:56.552748
269,"Wilmington, DE",EXL,"EXL Analytics provides data-driven, action-oriented solutions to business problems through statistical data mining, cutting edge analytics techniques and a...",39b64c18e7797b2d,"Senior Business Analyst, Decision Analytics Services",,44.4,320,30+ days,2016-10-17 21:44:56.552748
270,"Philadelphia, PA",Reed Elsevier,"The first of its kind for nursing education, Sherpath uses big data, machine learning, analytics and adaptive techniques to track students’ interactions with...",bc1e656de1b7a70e,Senior Software Engineer,,42.6,32,10 days,2016-10-17 21:44:56.552748
271,"Newtown, PA",The JPI Group,Project plans and status reporting must be actively managed so the company can synchronize internal and external delivery as well as manage forthcoming...,c715a0cffb340445,Vice President of Software Engineering,,,,30+ days,2016-10-17 21:44:56.552748
272,"West Point, PA",Lancaster Laboratories,Writing report summaries and collaborating with other scientists in the bioanalytical group. Bioanalysis work includes both preclinical GLP toxicology and...,83826c430a047bea,Analytical Chemist,,,,2 days,2016-10-17 21:44:56.552748
273,"Philadelphia, PA",Thomas Jefferson University and Hospitals,"Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",33d006df77ae4cc1,Nurse Data Manager II - Surgery,,51.0,274,30+ days,2016-10-17 21:44:56.552748
274,"Spring House, PA","Janssen Research & Development, LLC.","We collaborate with the world for the health of everyone in it. Effectively document, interpret, and communicate results and data....",5ebe2853135c684c,"Principal Scientist, Renal Biology",,,,20 days,2016-10-17 21:44:56.552748
275,"Upper Providence, PA",GlaxoSmithKline,"Knowledge of the pharmaceutical environment (including research, clinical, regulatory and economic perspectives) would be beneficial but not essential....",bc1972811694424e,"Senior Director, Statistical Innovation Group & US Team Lead",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
276,"Newtown, PA 18940","KVK Tech, Inc.","Lead a team of formulation scientists with the design and development of formulations and processes by QbD, manufacturing of exhibit batches, preparation of...",9c08be220cf2eb46,Senior Formulation Scientist,,,,5 days,2016-10-17 21:44:56.552748
277,"Cherry Hill, NJ 08002",Brown and Caldwell,"Computer data entry of operations data, water level data, laboratory data, and providing other technical assistance, as assigned....",009c36ce2c706722,O&M Engineer/Operations Tech,,44.4,17,30+ days,2016-10-17 21:44:56.552748
278,"Philadelphia, PA",University of Pennsylvania,"The SE will be involved in the strategy for data presentation, work with the Director and scientists to develop a draft, edit or write de novo, and ensure it is...",edddc9943a741e96,EDITORIAL MANAGER,,52.199997,284,30+ days,2016-10-17 21:44:56.552748
279,"Philadelphia, PA 19103 (Belmont area)",FMC Corporation,"Broad scientific knowledge in mammalian toxicology, physiology, and/or veterinarian medicineExpert knowledge of toxicology studies (design and interpretation of...",cbfe9df0e5042979,Principal Global Mammalian Toxicologist,,44.4,591,30+ days,2016-10-17 21:44:56.552748
280,"Horsham, PA",Proclinical Ltd,Data cleaning/QC skills. Bachelor’s Degree in Health or Biomedical Science (3-5 years industry experience or equivalent)....,14dc089efe253cf0,Pharmacovigilance Scientist,,,,30+ days,2016-10-17 21:44:56.552748
281,"Malvern, PA","Janssen Research & Development, LLC.",A BS in Chemical Engineering or Biological Sciences or Biochemistry and with at least 4 years of relevant experience OR a MS in Chemical Engineering or...,5e9379502dc50c6a,"Associate Scientist, Mammalian Cell Banking",,,,11 days,2016-10-17 21:44:56.552748
282,"Philadelphia, PA",Fecak Inc.,"They are a group of engineers, scientists, clinicians, and business minds tackling tough problems at the intersection of big data, research, analysis, and...",7a56373a4e859119,Front-End Engineer,,,,18 days,2016-10-17 21:44:56.552748
283,"Fort Washington, PA 19034",Vitae Pharmaceuticals,We are seeking a talented and highly motivated PhD to join our team of scientists and contribute. Clinical candidates for multiple drug discovery projects....,239d865ddfbbaafb,Research Scientist – Cell/Molecular Biology (PhD),,,,30+ days,2016-10-17 21:44:56.552748
284,"Philadelphia, PA",Reed Elsevier,"As a business we are operating at the cutting edge of technology, principally in the areas of machine learning, big data and artificial intelligence and so you...",3f6f29ee38602a65,Senior Java Developer (RESTful WebServices),,42.6,32,30+ days,2016-10-17 21:44:56.552748
285,"King of Prussia, PA",GlaxoSmithKline,Some familiarity with molecular design software and data visualization software would be advantageous....,76b59a5c0a1c047b,Associate Scientist – Flexible Discovery Unit Chemist,,52.199997,1674,10 days,2016-10-17 21:44:56.552748
286,"Philadelphia, PA",ICF,ICF seeks an experienced Early Childhood (EC) Specialist to support Head Start and Early Head Start programs to ensure high quality Head Start and Early Head...,435ff7a10c0e84f7,Infant and Toddler Early Childhood Specialist,,41.4,234,3 days,2016-10-17 21:44:56.552748
287,"Radnor, PA",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",1dfe447058605425,Business Systems Engineer - SAP SD/MM,,41.4,212,4 hours,2016-10-17 21:44:56.552748
288,"King of Prussia, PA",PPD,Mentor and supervise TA clinical scientists. Therapeutic and indication-specific development expertise across one or more therapeutic areas and one or more drug...,41805949635191c4,"VP, Global Product Development (Neuroscience)-HOME-BASED",,41.4,225,13 days,2016-10-17 21:44:56.552748
289,"Blue Bell, PA",PRA Health Sciences,"Strong knowledge of general programming and computing principles, solid technical expertise with Windows NT and/or UNIX operating systems, and common software...",0b5be661fae24e05,Senior Statistical Programmer- Boston,,41.4,109,18 days,2016-10-17 21:44:56.552748
290,"Philadelphia, PA","Spark Therapeutics, Inc.",Guiding the group in analyzing non-clinical and clinical study samples and ensuring the scientific quality of data;...,8878c8d0b59f2c4a,Immunoassay Lead,,,,30+ days,2016-10-17 21:44:56.552748
291,"Philadelphia, PA",Reed Elsevier,Understand data science and work directly with data scientists and machine learning engineers. The EOLS Analytics platform utilizes a number of cutting edge...,17adb5f8ae683a18,Senior Hadoop Engineer/Architect,,42.6,32,10 days,2016-10-17 21:44:56.552748
292,"Philadelphia, PA 19104 (Belmont area)",Children's Hospital of Philadelphia,"The successful candidate will work closely with scientists, data scientists, clinicians, and other stakeholders to integrate and use disparate data from...",2b858fe4a471f4b1,RIA Programmer II - 16-40246,,52.199997,263,6 days,2016-10-17 21:44:56.552748
293,"Voorhees, NJ",NFI Industries,"Supply Chain Data Scientist. Supply Chain Scientist. Validate, Clean, and Manipulate data. VBA, Python, R, Matlab, Java, C++, or C# is a major plus....",66ae493c3f972577,Supply Chain Scientist-Intern,,39.6,273,17 days,2016-10-17 21:44:56.552748
294,"Philadelphia, PA 19019 (Somerton area)",Thomas Jefferson University Hospital,"Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",9f14b90ecfca8915,Patient Flow Clinical Supervisor,,51.0,274,12 days,2016-10-17 21:44:56.552748
295,"Spring House, PA","Janssen Research & Development, LLC.",Strong scientific knowledge and an understanding of experimental strategies in the area of signal transduction is preferred....,0514a536512e0357,"Senior Scientist, Cardiovascular & Metabolic In Vivo",,,,26 days,2016-10-17 21:44:56.552748
296,"Wayne, PA",Mobiquity,"We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Please do not send us unsolicited resumes, either to our...",438e8919ab5871e0,Sr Android Developer,,40.2,6,4 days,2016-10-17 21:44:56.552748
297,"Gwynedd, PA",Merck,Bachelors degree with 15+ years in clinical drug development or in the pharmaceutical industry or in the healthcare field OR Bachelor’s Degree in Life Sciences...,f1046bdcc8b3c5df,Associate - Principal Scientist Job,,51.6,1229,4 days,2016-10-17 21:44:56.552748
298,"Philadelphia, PA",NASDAQ,"Provides technical support to engineers and scientists in areas such as production, operations, maintenance, safety, testing, process improvement or product...",f22c001e48f51164,Network Administrator,,42.6,28,12 days,2016-10-17 21:44:56.552748
299,"Ridley Park, PA",BOEING,Skilled scientists and thinkers. Data Packaging Procedures. Assists in providing logistics support analysis by applying established company policies and...,e8308ae99863f4a1,Packaging Engineering Specialist 2,,51.6,2926,12 days,2016-10-17 21:44:56.552748
300,"West Point, PA",Eurofins,"Freezer management – maintain temperature monitoring records, management of freezer calibrations/repairs/defrost activities, ensure back-up data loggers are...",cd77e273243f48d3,Sample Management Scientist,,,,30+ days,2016-10-17 21:44:56.552748
301,"Collegeville, PA 19426",GlaxoSmithKline,"This opportunity is for a seasoned analytical scientist to contribute to progressing existing projects through clinical stages, technical transfer, and launch,...",4fed8c966265bbf8,"Senior Scientist-Analytical, Dermatology (LK8)",,52.199997,1674,5 days,2016-10-17 21:44:56.552748
302,"Gwynedd, PA",Merck,"Under the general direction of the Vice President, Clinical Research, the Distinguished Scientist has overall responsibility to design, interpret, and summarize...",b724f2ef627b567e,"Distinguished Scientist, Clinical Research, Oncology Job",,51.6,1229,22 days,2016-10-17 21:44:56.552748
303,"Malvern, PA","Janssen Research & Development, LLC.","The candidate will lead technical project support, projects, review lab documentation and independently interpret data, present data to technical teams and...",4f7632445eddf1ec,"Senior Associate Scientist, Large Molecule Analytical Develo...",,,,23 days,2016-10-17 21:44:56.552748
304,"Spring House, PA","Janssen Research & Development, LLC.",Bachelor’s degree with a minimum of 7 years of relevant medical writing experience is required OR a Master degree or equivalent advanced degree with a minimum...,20aede978cb00482,Principal Medical Writing Scientist,,,,30 days,2016-10-17 21:44:56.552748
305,"Philadelphia, PA 19019 (Somerton area)",Thomas Jefferson University Hospital,"Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",1669421c846675b8,Diabetes Educator RN,,51.0,274,30+ days,2016-10-17 21:44:56.552748
306,"Cherry Hill, NJ",West-Ward Pharmaceutical Corp.,"Understand scientific strategies and be able to invent new methods or new avenues of investigation. Collect, analyze, summarize data and prepare reports....",4fab0def26261c55,SENIOR SCIENTIST,,,,10 days,2016-10-17 21:44:56.552748
307,"West Point, PA",Lancaster Laboratories,Make conclusions/recommendations based on sound review of data or scientific literature. Experience with manufacturing safety assessment and or clinical...,f4bd2488f571a3e9,Scientist or Sr. Scientist Formulation Filling Process Devel...,,,,30+ days,2016-10-17 21:44:56.552748
308,"West Chester, PA",Teva Pharmaceuticals,"Publish scientific work, participate in professional scientific meetings, and maintain membership in professional societies to enhance the scientific reputation...",da24487ecad746bd,"Scientific Expert ADME, Global NonClinical DMPK",,43.2,254,30+ days,2016-10-17 21:44:56.552748
309,"Wilmington, DE",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",7db24610aed48e42,Data Entry Technician,,41.4,212,28 days,2016-10-17 21:44:56.552748
310,"West Point, PA",Merck,"Known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal...",3c3b9cd8ce1d2d58,Principal Scientist – Pain & Symptomatics Neuroscience Job,,51.6,1229,8 days,2016-10-17 21:44:56.552748
311,"King of Prussia, PA",CSL Behring,Work with Data Scientist to analyze potential uses cases to translate into design specifications. Understanding of data warehousing concepts....,67b3802c39989f7c,Sr. Business Systems Architect,,,,30+ days,2016-10-17 21:44:56.552748
312,"Philadelphia, PA",Michael Baker International,"The Planner will join a team of experienced planners, environmental scientists, GIS analysts, emergency managers, and engineers, and provide administrative and...",6b4ac24dc4ae7ff7,Planner with Security Clearance,,40.2,14,3 days,2016-10-17 21:44:56.552748
313,"Horsham, PA","Janssen Scientific Affairs, LLC","Must have ability to communicate clearly and effectively with Basic and Clinical Scientists, including Biologists, Pharmacologists, as well as with regulatory,...",482ad562d7378d7b,STRATEGIC LEAD DERMATOLOGY TAS,,,,30+ days,2016-10-17 21:44:56.552748
314,"Philadelphia, PA",Thomas Jefferson University and Hospitals,"Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",d32b845b964c5d2c,Epic - Clarity ETL Administrator,,51.0,274,30+ days,2016-10-17 21:44:56.552748
315,"Collegeville, PA 19426",GlaxoSmithKline,"Help identify and champion new drug targets, lead research projects, manage resources, and deliver high quality scientific data with decision-making impact on...",03afe9efab092e73,"Manager, Genomics Research",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
316,"King of Prussia, PA",GlaxoSmithKline,"You will interact with colleagues in downstream process development, analytical methods development, clinical and commercial manufacturing groups for supporting...",e03b30ef27cd16ca,Senior Scientist,,52.199997,1674,24 days,2016-10-17 21:44:56.552748
317,"West Point, PA 19486",Experis,"This involves the chemical labeling of biological samples, HPLC separation, and data analysis. Needs to ensure that the analytical results are of high quality...",16d5ae96fa0ef84d,Scientist - II,,43.8,296,12 days,2016-10-17 21:44:56.552748
318,"Collegeville, PA 19426",GlaxoSmithKline,"Scientific and technical background in drug discovery, with demonstrated proficiency in assay development, optimization, and screening with small molecules....",cdd91719108f5eb9,Enzymologist,,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
319,"Collegeville, PA 19426",GlaxoSmithKline,"Establish effective collaborations with organizations including DPUs, Center for Skin Biology, GMS, GSK PTS, Regulatory Affairs, Project Management, Clinical,...",9a5de31fb68f6056,"Team Leader, Analytical Sciences (Dermatology)",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
320,"Berwyn, PA",Accenture,Act as lead programmer to write SAS programs that produce analysis datasets (ADaM) and analyses specified (ADaM) in the Statistical Analysis Plan Act as quality...,318e071135ebc0c3,Senior Clinical Statistical Programmer ARDS,,51.0,6923,30+ days,2016-10-17 21:44:56.552748
321,"Radnor, PA",VWR,"Manages data through data mining, data modeling, data analysis, cost/benefit analysis, process mapping and/or problem analysis....",70bea73454318cd5,Distribution Warehouse Process Engineer,,41.4,212,17 days,2016-10-17 21:44:56.552748
322,"Spring House, PA","Janssen Research & Development, LLC.","Work closely with cell culture, process development, and protein analytical scientists in a cross-functional and collaborative environment....",b9344aa20dd69b75,"Postdoctoral Scientist, Cell Line Development",,,,30+ days,2016-10-17 21:44:56.552748
323,"Philadelphia, PA",Wuxi AppTec,You will work closely with the WuXi AppTec Viral Clearance team to provide regulatory guidance over the course of Viral Clearance studies for various product...,beb624521dfd3980,Sr. Scientist/Technical Project Manager (Viral Clearance),,,,21 days,2016-10-17 21:44:56.552748
324,"West Chester, PA",Teva Pharmaceuticals,"The position will predominantly be laboratory based, and also will provide the opportunity to manage individual scientists....",04d88feef401fc23,Sr. Scientist/Manager In Vivo Neurobiologist,,43.2,254,30+ days,2016-10-17 21:44:56.552748
325,"Malvern, PA","Janssen Research & Development, LLC.",He/she will write technical memos with minimal review and keep abreast of scientific developments in relevant fields....,88841b1d7377ec09,"Scientist, Drug Product Development Biologics",,,,17 days,2016-10-17 21:44:56.552748
326,"Wayne, PA",Mobiquity,"We are makers, designers, marketers, data scientists, and coders who take pride in what we craft. Manage lead tracking and opportunity tracking in Salesforce...",deee0c3fea33cc98,Alliances Marketing Manager,,40.2,6,30+ days,2016-10-17 21:44:56.552748
327,"King of Prussia, PA",Worldwide Clinical Trials,"Assist sponsors in the design of clinical trials, including statistical sections of the study protocol, randomisation methodology and writing statistical...",3a6d6ec5bb5258c8,Senior/Principal Statistician (Remote/Northeast),,43.2,22,27 days,2016-10-17 21:44:56.552748
328,"Philadelphia, PA",Thomas Jefferson University and Hospitals,"Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",38a76912157ebcbb,Epic Integration Architect,,51.0,274,30+ days,2016-10-17 21:44:56.552748
329,"King of Prussia, PA",GlaxoSmithKline,"Experience with longitudinal or time series phenotypic data, such as from electronic health records, epidemiological cohorts, or clinical trials....",aac64319af7493d1,"Investigator, Statistical Genetics",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
330,"King of Prussia, PA",GlaxoSmithKline,"Experience with longitudinal or time series phenotypic data, such as from electronic health records, epidemiological cohorts, or clinical trials....",aac64319af7493d1,"Investigator, Statistical Genetics",,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
331,"Morris, NJ",RemX Specialty Staffing,"Strong analytical skills with the ability to mine data, identify trends, perform statistical analysis and communicate numerical data effectively....",1b1047b80809afca,Marketing Analyst / Research Manager,,,,10 days,2016-10-17 21:44:56.552748
332,"West Point, PA",Eurofins,Make conclusions/recommendations based on sound review of data or scientific literature. Experience with manufacturing safety assessment and or clinical...,92646745a10f0df4,Scientist or Sr. Scientist Formulation Filling Process Devel...,,,,30+ days,2016-10-17 21:44:56.552748
333,"Philadelphia, PA",Reed Elsevier,Expertise in test-driven development and maintenance including techniques for applying best practices for overall project benefit....,a64602d57312cd98,Principal Software Engineer,,42.6,32,30+ days,2016-10-17 21:44:56.552748
334,"Fort Washington, PA",J & J Consumer Inc.,Assist with preparation of scientific data for assigned projects at governance. May provide direction and mentorship to Co-ops and entry level scientists....,89ad2488c4ce9d2b,"Scientist II, Solid Dosage Form",,,,30+ days,2016-10-17 21:44:56.552748
335,"Spring House, PA","Janssen Research & Development, LLC.","This mission requires deep scientific expertise in a number of disciplines including chemistry, cellular pharmacology, and screening technologies coupled with...",065b46cd9d59f1f9,"Senior Scientist, Biophysics Lead Discovery",,,,30+ days,2016-10-17 21:44:56.552748
336,"Fort Washington, PA",J & J Consumer Inc.,Partner with the R&D Life Cycle Process Teams for activities related to microbiology including Clinical Supply Release and related Research and Stability...,e8c87492ac224e4b,"Principal Scientist, Microbiology",,,,30+ days,2016-10-17 21:44:56.552748
337,"Wilmington, DE",HKF Technology,"You will be working with a team of very talented engineers, academics, scientists and entrepreneurs in a nurturing atmosphere....",2aac6b315a2e41e8,Mobile Application Developer,,,,26 days,2016-10-17 21:44:56.552748
338,"Spring House, PA","Janssen Research & Development, LLC.","Manage outsourcing activities for development, validation, and study phase bioanalysis of PK, ADA, NAb, receptor occupancy and soluble target engagement assays...",5fdd5eaae1e164fc,"Principal Scientist, Bioanalytical Sciences Outsourcing",,,,30+ days,2016-10-17 21:44:56.552748
339,"Collegeville, PA 19426",GlaxoSmithKline,"Provide scientific and technical guidance in the development of disease relevant models in the drug discovery process, including hit identification, triage,...",230ddfcb55d49f93,Investigator - Genome Editing,,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
340,"Collegeville, PA 19426",GlaxoSmithKline,"Provide scientific and technical guidance in the development of disease relevant models in the drug discovery process, including hit identification, triage,...",382ddce73e7dae30,Investigator - IPSC- (Stem Cell),,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
341,"Horsham, PA",Cavalier IT Solutions,The Clinical Project Scientist role is a key interface role in collaboration with the Medical Affairs therapeutic area leadership to act as a liaison between...,e1c27410c4adbadb,"Clinical Project Scientist, HORSHAM, PA",,,,30+ days,2016-10-17 21:44:56.552748
342,"Philadelphia, PA 19104 (Belmont area)",University of Pennsylvania,This position will support cellular manufacturing activities for cell and gene therapy clinical trials to treat patients with cancer and HIV supported by the...,35e5afb9a43c58b0,RESOURCE TECHNOLOGIST B,,52.199997,284,30+ days,2016-10-17 21:44:56.552748
343,"Philadelphia, PA",Thomas Jefferson University and Hospitals,"Jefferson Health, our clinical arm, provides a broad range of primary and complex, highly specialized care....",b558bba1dc0c3d06,Programmer Analyst II - Center for Research in Medical Educa...,,51.0,274,24 days,2016-10-17 21:44:56.552748
344,"West Point, PA",Merck,"Known as Merck in the United States and Canada, is a global health care leader with a diversified portfolio of prescription medicines, vaccines and animal...",347d04d6c8c5ebd8,Senior Scientist- Neurogenetics Job,,51.6,1229,2 days,2016-10-17 21:44:56.552748
345,"West Point, PA",Eurofins,"Strong computer, scientific, and organizational skills. Downstream Scientist responsibilities include, but are not limited to, the following :....",9d8a83281c85a06e,Downstream Scientist,,,,30+ days,2016-10-17 21:44:56.552748
346,"West Chester, PA","Synthes USA Products, LLC","Scientists and engineers in our R&D laboratories to fabricate device. Experiments and provide data, results analysis, and reports to project teams in....",3d411252eec5542f,"Drexel DePuy Synthes BIOMATERIALS R&D CO-OP - West Chester,...",,,,22 days,2016-10-17 21:44:56.552748
347,"Philadelphia, PA",KPMG,"Utilize analytics to explore data, and identify key trends and insights from multi-faceted, and high-dimensional data, and work with data scientists to create...",9ffd401f2e146b17,"Sr Associate, Program Delivery Solutions",,51.0,1768,30+ days,2016-10-17 21:44:56.552748
348,"Blue Bell, PA",Express Scripts,"UBC's services include reimbursement, patient assistance and alternate funding programs, channel optimization through specialty pharmacy, specialty distribution...",6c1b5e24f6b958f4,UBC Sr. Drug Safety Associate (Safety Scientist),,41.4,1781,18 days,2016-10-17 21:44:56.552748
349,"Philadelphia, PA",MCKEAN DEFENSE/CABRILLO TECHNOLOGIES,"Assist higher level engineers and scientists in electrical engineering tasks, and project management tasks for assigned projects....",a3bc6102651dbe9c,Electrical Engineer,,,,25 days,2016-10-17 21:44:56.552748
350,"Malvern, PA 19355",SAINT-GOBAIN,"The individual will monitor technical advances, trends, and environmental issues in the area of asphalt. Analyze data and communicate main results....",165d02737bff5765,Principal Scientist,,51.6,137,30+ days,2016-10-17 21:44:56.552748
351,"Philadelphia, PA",Temple University,"And compiling and organizing research data. Employees are also expected to understand and be in compliance with applicable laws, University and employment...",85b1edf9920165f5,Lab Asst,,52.199997,210,30+ days,2016-10-17 21:44:56.552748
352,"King of Prussia, PA",GlaxoSmithKline,"Proactively seeks input from other scientists to solve problems. Bachelor of Science degree in chemistry, biology, microbiology or similar scientific field and...",31a09712ef259d33,"Senior Scientist,Biopharm GMP",,52.199997,1674,27 days,2016-10-17 21:44:56.552748
353,"Collegeville, PA 19426",GlaxoSmithKline,"Strong organizational and communication skills (both written and oral), with the ability to liaise with scientists and external collaborators at all levels....",368473e6d96c083f,Computational Molecular Design,,52.199997,1674,30+ days,2016-10-17 21:44:56.552748
354,"Philadelphia, PA",Thomas Jefferson University and Hospitals,"Thomas Jefferson University and Hospitals provide excellent clinical and compassionate care for our patients in the Philadelphia region, educate the health...",554a76c453aad167,Post-Doc Fellow - Medical Oncology - Full Time (Dr. Daniel S...,,51.0,274,11 days,2016-10-17 21:44:56.552748
355,"Fort Washington, PA",System One,"Associate Scientist Fort Washington, PA Premiere pharmaceutical and research organization is seeking an Associate Scientist for a longer term contract role....",31116b0af168a8bd,Associate Scientist,,43.8,101,30+ days,2016-10-17 21:44:56.552748
356,"Collegeville, PA 19426",GlaxoSmithKline,The successful candidate for this position will provide computational biology insight and analyses to interdisciplinary teams of drug discovery scientists....,8e861eb090c1a3e9,Post Doc Host-Microbe Bioinformatics,,52.199997,1674,27 days,2016-10-17 21:44:56.552748
357,"Spring House, PA","Janssen Research & Development, LLC.",The scientist will effectively and frequently collaborate with colleagues in the oncology department as well as in the medicinal chemistry and antibody...,0b4c88b7cbacf78d,Associate Scientist II - Oncology Discovery,,,,30+ days,2016-10-17 21:44:56.552748
358,"King of Prussia, PA 19406",Tech Data,Develop & validate SAS programs /standard macros to create safety and efficacy datasets based on CDISC SDTM/ADaM and generate TLGs for clinical study reports....,46bd6a4e36926ee1,Statistical Programmer (2 x openings),,43.8,165,3 days,2016-10-17 21:44:56.552748
