,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date
184,"Mountain View, CA",Google,"The Google Cloud training team already develops and delivers Google Cloud Platform product and solution training to thousands of partners, end-users and...",ac20581df9c277f1,"Cloud Instructor (Big Data, Machine Learning), Google Cloud...",,52.800003,1219,17 days,2016-10-17 21:33:38.511435
185,"Palo Alto, CA",Tesla Motors,"Working directly with data engineers and the broader community of scientists and analysts you'll guide analysis, define and operationalize data-services, and...",f7e902f79adadf5e,Staff Data Scientist,,42.6,296,30+ days,2016-10-17 21:33:38.511435
186,"Pleasanton, CA",10X Genomics,"Deep understanding of the NGS applications space, particularly as related to human health (e.g., sequencing applied to RNA, cancer, immune repertoire, single...",50a2e75ed126754e,Applications Data Analyst,,,,21 days,2016-10-17 21:33:38.511435
187,"Palo Alto, CA",Tesla Motors,"You'll need to contribute to the entire stack, working with DevOps on maintenance and tuning and Data Scientists on applications and algorithms....",1ce2fb24a3abde02,Software Engineer (Hadoop),,42.6,296,1 day,2016-10-17 21:33:38.511435
188,"Sunnyvale, CA",Yahoo! Inc.,"In Machine Learning, Data Mining, IR, Statistics, AI or a related field. We specialize in deep, creative thought on the company’s hardest technical problems,...",fb13ad463264cf35,Research Scientist: Personalization Sciences,,51.6,322,30+ days,2016-10-17 21:33:38.511435
189,"San Jose, CA",Approgence Inc.,"PhD in Machine learning, preferred from top universities with experience in Machine learning/Computer Vision....",305173183adff340,Machine Learning Engineer (Full time),,,,30+ days,2016-10-17 21:33:38.511435
190,"Redwood City, CA",Delphix,"Deep understanding of any large, complicated system. A foundation in data structures and algorithms, and concurrency....",6c87512b3aa78903,Data Management Infrastructure Engineer,,,,5 days,2016-10-17 21:33:38.511435
191,"San Jose, CA 95113 (Downtown area)",Jobspring Partners,"A well-known established company is looking for a Data Scientist and is willing to pay up to $170,000. Competitive Salary DOE, 401k, Benefits, Equity, Paid...",7c28908721dceeb4,Data Scientist,"$150,000 - $170,000 a year",40.8,12,21 days,2016-10-17 21:33:38.511435
192,"Milpitas, CA",SanDisk,"Experience and expertise in machine learning tools and technologies, with using R for modeling, including developing R scripts and other scripting languages...",3458c92cf9474be2,Sr. Data Scientist Job,,44.4,86,30+ days,2016-10-17 21:33:38.511435
193,"Stanford, CA 94305",Stanford University,Engineering and the life sciences that promote scientific discovery and the. And monitor reports supporting project status....,1fe56383178a18d5,Research Finance Analyst,,52.800003,244,3 days,2016-10-17 21:33:38.511435
194,"Mountain View, CA 94041",Coursera,"Working cross-functionally with engineers, product managers, and other data scientists on our core growth products. Data Science Specialization....",98d93e2da82dd94e,"Data Scientist, Discovery",,55.199997,3,30+ days,2016-10-17 21:33:38.511435
195,"Mountain View, CA",Google,You will plan and execute data and machine learning focused software solutions for your industry vertical with multiple internal Google teams....,f65f1ea8957f454d,"Software Engineer (Machine Learning), Industry Solutions",,52.800003,1219,17 days,2016-10-17 21:33:38.511435
196,"Santa Clara Valley, CA",Apple,Core OS machine learning and differential privacy team is looking for an exceptional engineer with strong background in machine learning and differential...,4ff1b54e5fd60f3d,Core OS Machine Learning and Differential Privacy Engineer,,52.800003,2573,4 days,2016-10-17 21:33:38.511435
197,"Sunnyvale, CA","A2Z Development Center, Inc.","The Computer Vision and Machine Learning team at Amazon Lab126 has multiple positions available for applied scientists in Sunnyvale, CA for machine learning...",150851c8b9dc4b60,Applied Scientist,,,,30+ days,2016-10-17 21:33:38.511435
198,"San Jose, CA",LeEco,Self-starter with the ability to manage changing priorities and work well under pressure. Ensure all revenue related transactions are accurately recorded....,f27947605900623e,Payment Research Analyst,,,,28 days,2016-10-17 21:33:38.511435
199,"Palo Alto, CA",Amazon Corporate LLC,"Experience in Machine Learning, Statistics and Big Data analytics tools like R, Numpy, Matlab/Octave, etc. Experience in Big Data or Machine Learning ecosystems...",44c6b831ae3bd56f,Software Development Engineer - AWS & Machine Learning,,43.2,9618,9 days,2016-10-17 21:33:38.511435
200,"Fremont, CA 94538 (Irvington area)",Dataguise Inc.,We are looking for an expert-level consultant in machine learning. We are particularly interested in candidates having experience in User and Entity Behavioral...,c8de9e69a3a3cfb7,Machine Learning Expert Consultant,,,,5 days,2016-10-17 21:33:38.511435
201,"Palo Alto, CA","PARC, a Xerox company",We are currently seeking a research scientist with machine learning and data mining expertise to join a team of researchers developing innovative machine...,cc8472e6d366c08b,Member of Research Staff - Machine Learning,,,,6 days,2016-10-17 21:33:38.511435
202,"Mountain View, CA 94039",Intuit,Sets self-initiated research objectives and exercises a wide latitude of discretionary judgment in exploring advances in artificial intelligence and applying...,d6740eb7d1855c60,Senior Data Scientist,,52.199997,467,27 days,2016-10-17 21:33:38.511435
203,"Belmont, CA",Ten-X,"Senior Data Scientist – Commercial Business. Designing, developing, optimizing major high-volume big data, analytics & business intelligence systems....",975716b46b90a298,Senior Data Scientist,,,,3 days,2016-10-17 21:33:38.511435
204,"San Jose, CA 95113 (Downtown area)",Jobspring Partners,"Expertise in machine learning, data mining, and algorithm development. These machine learning algorithms will be utilized for artificial intelligence,...",03e1ef1872500a4a,Machine Learning Engineer - Artificial Intelligence,"$150,000 - $200,000 a year",40.8,12,30+ days,2016-10-17 21:33:38.511435
205,"San Jose, CA",Adobe,Adobe Machine Learning team is looking for a full time Machine Learning Scientist to join the team in Adobe San Jose headquarter....,d7895e9c221ec427,Machine Learning Scientist,,52.199997,214,30+ days,2016-10-17 21:33:38.511435
206,"Sunnyvale, CA",Yahoo! Inc.,Deep dive into data to gather actionable insights to influence product. Is skilled at turning data into actionable product insights....,fe9f2b147e74daba,Data Insights Manager - Search Analysis,,51.6,322,21 days,2016-10-17 21:33:38.511435
207,"Mountain View, CA","OSI Engineering, Inc.",The Device Insights Data Scientist will provide insights and recommendations to solve business problems through the analysis of syndicated and customer-specific...,2163c115437ad891,"Device Insights Data Scientist in Mountain View,CA",,,,30+ days,2016-10-17 21:33:38.511435
208,"Palo Alto, CA",Activehours,"The Risk Analyst will also be responsible for documenting these insights, and working with data scientists and customer service to provide feedback on risk...",983bfff3de2312eb,Risk Analyst,,,,5 days,2016-10-17 21:33:38.511435
209,"Redwood Shores, CA",Oracle,The Data Scientist will be. Customer data mining for segmentation. Manage and activate DMP data and audiences for digital campaigns and will....,d9c14601601a83d6,Data Scientist 4,,44.4,1013,30+ days,2016-10-17 21:33:38.511435
210,"Mountain View, CA",Symantec,"We often refer to ourselves as Business Scientists because, ultimately, our job is to acquire knowledge about the business so we can apply scientific techniques...",3ab2a28448828003,Principal Data Scientist,,43.8,435,30+ days,2016-10-17 21:33:38.511435
211,"San Jose, CA",Sikka Software,"Applying machine learning methodology, with emphasis on applying and integrating AI, graph analytic and deep learning preferred....",d61990c12a04fa83,AI Scientist Intern,,,,26 days,2016-10-17 21:33:38.511435
212,"Sunnyvale, CA 94089",Baidu USA,Big Data Lab in Silicon Valley has an agile team of scientists and experienced machine learning practitioners....,2af6da179dc51b37,Product Manager - Big Data Lab,,,,19 days,2016-10-17 21:33:38.511435
213,"Redwood Shores, CA",Oracle,"Work alongside a team of data scientists to aid data mining, algorithm development, data visualization, and data cleansing/transformation....",bc5611550121634d,Big Data Engineer,,44.4,1013,3 days,2016-10-17 21:33:38.511435
214,"Palo Alto, CA",Coupang,"Strong data visualization skills. Masters/PhDs in CS machine learning, Statistics, Applied Math or a quantitative field....",269728a075850ac1,Senior Data Scientist - Search,,52.800003,3,30+ days,2016-10-17 21:33:38.511435
215,"Stanford, CA 94305",Stanford University,"May delineate the information to be gathered, collect data at the project inception, prescribe how to structure the data, and specify the data warehousing...",83a24af351396c7d,Senior Institutional Research Analyst,,52.800003,244,30+ days,2016-10-17 21:33:38.511435
216,"Menlo Park, CA",Facebook,"Responsibilities Work closely with Recruiters and hiring managers to deeply understand technical requirements of the role, the function and how it fits into the...",90a7b37bb41dbdec,"Technical Sourcer, Machine Learning",,51.0,114,12 days,2016-10-17 21:33:38.511435
217,"San Jose, CA",CSS Staffing,"Data Packet Analysis/ Load Balancing Engineer. Experience with F5 using Wireshank to perform Data Packet Analysis*. Remote or onsite in San Jose, CA*....",70d783ad07d4c0da,Data Packet Analysis/ Load Balancing Engineer F5,,44.4,76,10 days,2016-10-17 21:33:38.511435
218,"Palo Alto, CA 94301 (Professorville area)",Aurora Solar,Strong quantitative and data analysis skills. Familiarity with numerical programming and data processing (knowledge of Python is a plus)....,6ffe2f7629f20047,Part Time Research Analyst,,,,14 days,2016-10-17 21:33:38.511435
219,"Mountain View, CA",DataWalk,"We are seeking data scientists to review our Integrated Data Hub software solution, in order to provide us with feedback on this solution and how it can be...",1462df296091861d,Data Scientist,$120 an hour,,,30+ days,2016-10-17 21:33:38.511435
220,"Palo Alto, CA",Amazon Corporate LLC,"Experience with machine learning, data mining, and/or statistical analysis tools such as R, Numpy and MATLAB/Octave....",3267fec9643721b0,Software Development Engineer – Emerging AWS Machine Learnin...,,43.2,9618,30+ days,2016-10-17 21:33:38.511435
221,"San Jose, CA 95134 (North San Jose area)",ProteinSimple,The candidate will be a key member of a team of Field Applications Scientists responsible for providing pre- and post-sales applications and technical support...,6270bb37b9d72d9f,Field Application Specialist- Boston,,,,4 days,2016-10-17 21:33:38.511435
222,"Redwood Shores, CA",Oracle,"Data analytics oriented MOOC (Coursera, edX, Udacity, Khan. 10g-11g-12c, MySQL, PostgreSQL, Hadoop, Map/Reduce, SQL, PL/SQL, R, Java,....",78ea513a7558d7e2,Sr. Data Scientist,,44.4,1013,30+ days,2016-10-17 21:33:38.511435
223,"Santa Clara, CA",NVIDIA,NVIDIA is seeking world class data scientists to help us solve our internal data mining problems. Strong mathematical foundation in machine learning and deep...,14e24f24555f348b,Data Scientist for Engineering,,51.6,88,30+ days,2016-10-17 21:33:38.511435
224,"Newark, CA 94560",Logitech,Solid experience in data mining and machine learning techniques. This role has access to a very broad and deep pool of data in which to apply advanced analytics...,a26fa6f44e38bc00,S&OP Data Scientist,,51.6,52,30+ days,2016-10-17 21:33:38.511435
225,"Redwood City, CA",Rocket Fuel Inc.,Rocket Fuel’s technology platform supports a real-time bidding system that handles over 100 billion events every day (vs ~ 3 billion daily Google search queries...,adf7249754e0f38d,Software Engineer - Machine Learning & Artificial Intelligen...,,,,30 days,2016-10-17 21:33:38.511435
226,"Santa Clara, CA 95054","Omnivision Technologies, Inc","Identify credible sources of relevant marketing data including, but not limited to, product mix, trends, costing, pricing, competitive positioning, product...",e38db6813dafee59,Marketing Intelligence Research Analyst,,,,19 days,2016-10-17 21:33:38.511435
227,"Palo Alto, CA","Amazon Web Services, Inc.","Experience with machine learning, data mining, and/or statistical analysis tools such as R, Numpy and MATLAB/Octave....",5cd1a23807d207f4,Software Engineer – Emerging AWS Machine Learning Platforms,,43.2,9618,30+ days,2016-10-17 21:33:38.511435
228,"Santa Clara Valley, CA",Apple,"(2) You'll solve new and difficult problems in areas including machine learning, feature definition, indexing, search, information extraction, and performance...",39b64d251fb71007,"Machine Learning Engineer, Proactive Intelligence",,52.800003,2573,30+ days,2016-10-17 21:33:38.511435
229,"Palo Alto, CA",Voxpro,Perform trend analysis of call center data to project future growth projections. Minimum 3 years of experience in a call center environment (previous Workforce...,950534e865dcc18a,Forecasting Data Scientist,,,,30+ days,2016-10-17 21:33:38.511435
230,"Mountain View, CA",Google,"Deep interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation....",601811fde2111a40,"Product Analytics Lead, Data Science - Mountain View, San Br...",,52.800003,1219,30+ days,2016-10-17 21:33:38.511435
231,"Mountain View, CA",Quora,"Because Quora is such a data-driven company, our data scientists play a central role in the product development process by uncovering key insights from our data...",bfb7ba711d4515b8,Data Scientist Intern,,,,30+ days,2016-10-17 21:33:38.511435
232,"Palo Alto, CA",Entefy Inc.,Minimum 5 years of experience in Machine Learning tools and algorithms specially in unstructured data classification and clustering....,f56487d8cb20ee0a,Senior Machine Learning Engineer,,,,1 day,2016-10-17 21:33:38.511435
233,"Los Gatos, CA",Netflix Inc.,"Senior Data Scientist - Machine Learning Research. Data, Analytics, and Algorithms, Science and Algorithms....",9ccc95482fe3fefe,Senior Data Scientist - Machine Learning Research,,43.8,239,10 days,2016-10-17 21:33:38.511435
234,"Pleasanton, CA 94588",Clorox,"You will be building such visualization either in R, or using the existing template in Data Mining. After ""training"" a Model, the Model Parameters, found as...",a64dbf46bad6eb83,Data Scientist 1,,51.6,275,30+ days,2016-10-17 21:33:38.511435
235,"Mountain View, CA",Google,"From creating experiments and prototyping implementations to designing new architectures, Research Scientists and Software Engineers work on challenges in...",37e2d056921f7f71,"Research Scientist, Machine Learning and Intelligence",,52.800003,1219,30+ days,2016-10-17 21:33:38.511435
236,"Santa Clara, CA",ABBOTT LABORATORIES,"Writes clinical evaluation plans and reports, study protocols, protocol amendments, informed consents, study reports, risk master lists, and scientific papers...",e4217f3f647c1959,Principal Scientist Clinical Research,,52.199997,1279,2 days,2016-10-17 21:33:38.511435
237,"Mountain View, CA",Samsung,"Build rigorous deep learning technologies applicable to computer vision domains, such as object detection in videos, scene classifications, etc. - Explore new...",4d7953452e78da42,Machine Learning/Deep Learning Research Engineer,,44.4,1817,30+ days,2016-10-17 21:33:38.511435
238,"San Jose, CA 95113 (Downtown area)",Jobspring Partners,"You will be a contributing member of Machine Learning & Predictive User Experience team doing algorithm tuning, iterative development, and developing software...",4e817fddc72c10e4,Machine Learning Engineer - Automotive,"$170,000 - $200,000 a year",40.8,12,6 days,2016-10-17 21:33:38.511435
239,"Sunnyvale, CA",Yahoo! Inc.,"We are seeking data mining scientists and engineers to mine the massive amount of data at Yahoo and apply innovative statistics, machine learning algorithms,...",9df129b5a8835ae2,"Sr. Data Scientist, Advertising",,51.6,322,30+ days,2016-10-17 21:33:38.511435
240,"Fremont, CA 94538 (Irvington area)",Thermo Fisher Scientific,"BS in a scientific discipline with 0-2 years diagnostic industry experience. Compile, analyze data, and compose reports as required....",dcc366961aa4e9cc,Scientist II,,42.6,981,4 days,2016-10-17 21:33:38.511435
241,"Santa Clara, CA",Ericsson,"These unique capabilities are enabled by the incorporation of data, analytics, and machine learning that builds on historic & current data about the driver, car...",f9a7f42d7940d5c2,Machine Learning Engineer,,51.6,2681,30+ days,2016-10-17 21:33:38.511435
242,"San Carlos, CA",Farmers Business Network,We're looking for data scientists who are enthusiastic about applying big data to help farmers! The network effect of farmers sharing their data allows us to...,41e9bb3fad97d733,Data Scientist,,,,30+ days,2016-10-17 21:33:38.511435
243,"Milpitas, CA",SanDisk,"Experience and expertise in machine learning tools and technologies, with using R for modeling, including developing R scripts and other scripting languages...",06a163aacb670359,Staff Data Scientist Job,,44.4,86,30+ days,2016-10-17 21:33:38.511435
244,"Redwood City, CA",Summit Public Schools,Summit Public Schools is seeking a Data Scientist / Researcher to transform data into insights for the organization....,a8ed0c4c6e0f71a7,Data Scientist/Researcher,,,,30+ days,2016-10-17 21:33:38.511435
245,"Sunnyvale, CA",Yahoo! Inc.,"Experience with machine learning, data mining, ranking, personalization, recommendation, natural language processing, forecasting or optimization....",1917ad6149dde022,Research Scientist - Yahoo Publisher Products,,51.6,322,30+ days,2016-10-17 21:33:38.511435
246,"Palo Alto, CA","PARC, a Xerox company","We are seeking an applied research scientist in prognostics, systems health management, data analytics, machine learning, control systems, or related fields to...",0c009fc0d455c9d1,"Prognostics, Systems Health Management and Predictive Analyt...",,,,6 days,2016-10-17 21:33:38.511435
247,"San Jose, CA 95134 (North San Jose area)",ProteinSimple,The candidate will be a key member of a team of Field Applications Scientists responsible for providing pre- and post-sales applications and technical support...,c4ed6cdf0e580217,Field Application Specialist- South East,,,,12 days,2016-10-17 21:33:38.511435
248,"Los Gatos, CA",Netflix Inc.,Optimizing the Netflix Streaming Experience with Data ScienceTurning Data into a Better Viewing ExperienceOptimizing Content Quality Control at Netflix with...,68db03cceeb09039,Senior Data Scientist - Streaming Science & Algorithms,,43.8,239,10 days,2016-10-17 21:33:38.511435
249,"Palo Alto, CA 94306 (Barron Park area)",Groupon,"PhD in statistics, applied mathematics, deep learning, natural language processing or related fields *. Solid statistical background in sentiment analysis,...",9b19f74d40ff072f,"Senior Data Scientist, Local Intelligence",,42.6,256,28 days,2016-10-17 21:33:38.511435
250,"San Jose, CA",Adobe,"Direct experience leveraging big data analytics platforms. Scala, R, Python, SQL etc.). Ability to structure problems into a data / analytics plan and execute....",1e2f459c61b6415b,Marketing & Customer Insights: Advanced Analytics – Data Sci...,,52.199997,214,30+ days,2016-10-17 21:33:38.511435
251,"San Jose, CA","Cisco Systems, Inc.","You have a relevant work experience and relevant degrees in complex systems, digital process engineering, big data and analytics, data science....",65603266e2dd84bd,Chief Scientist - Digital Simulation Modeling,,51.6,1742,3 days,2016-10-17 21:33:38.511435
252,"Santa Clara Valley, CA",Apple,"Proficient at data mining and analytical tools (Pig, Spark, R, NumPy, Caravel). In order to ensure a reliable and rewarding Siri experience, you will be...",5b8f5ce068e5a741,Siri Reliability Data Engineer,,52.800003,2573,30+ days,2016-10-17 21:33:38.511435
253,"Mountain View, CA",Google,Many aspiring Computer Scientists could benefit from a program that bridges the gap between academia and industry....,73e00e16dd831012,"Engineering Resident, University Graduate (Fixed Term Employ...",,52.800003,1219,30+ days,2016-10-17 21:33:38.511435
254,"Sunnyvale, CA",Microsoft,"Data mining, machine learning, search, mathematics, and geo data. Develop predictive algorithms and produce data insights in applications of Local data....",d4fc4636b2aefca5,Applied Scientist,,52.199997,2485,30+ days,2016-10-17 21:33:38.511435
255,"Santa Clara Valley, CA",Apple,"Initial focus areas on this job include large scale Monte Carlo Physics simulation, GPU accelerated machine learning, especially deep neural networks and...",371da280d2ce51b2,GPGPU/Scientific Computing Research Scientist,,52.800003,2573,12 days,2016-10-17 21:33:38.511435
256,"Los Gatos, CA",Netflix Inc.,Senior Data Scientist - Streaming Experimentation and Modeling. We are at the forefront of using advanced mathematical models and algorithms on big data to...,afa13f1e615dfb16,Senior Data Scientist - Streaming Experimentation and Modeli...,,43.8,239,10 days,2016-10-17 21:33:38.511435
257,"Santa Clara, CA 95054",Nor1,"The candidate will work closely with all other departments while leading the Data Science team in exploratory data analysis, business analytics, real­ time...",113f636cbf9518dd,"Senior Manager, Data Science",,,,25 days,2016-10-17 21:33:38.511435
258,"Santa Clara, CA 95054","Omnivision Technologies, Inc",Develop state-of-the-art machine learning and computer vision techniques. Drive application and adoption of ML in all aspects of imaging and computer vision...,ec730319a6326620,Sr. Machine Learning Scientist,,,,11 days,2016-10-17 21:33:38.511435
259,"San Jose, CA",Deloitte,Experienceworking as a Data Scientist. 6+years of relevant technology architecture consulting or industry experience toinclude experience in Information...,7f69911ef2cd7784,Big Data Manager,,51.0,3469,30+ days,2016-10-17 21:33:38.511435
260,"Sunnyvale, CA",Cepheid,"Creating and validating test methods, SOP writing for manufacturing processes, data analysis and report writing....",daeed64bdb34e17c,Scientist II,,44.4,38,6 days,2016-10-17 21:33:38.511435
261,"Santa Clara, CA 95054",Chegg,"As a Data Scientist, you will work with a team of other data scientists and analysts that will focus on Chegg’s Student Outcomes business unit....",1be9780352b4b014,Senior Data Scientist,,40.8,26,30+ days,2016-10-17 21:33:38.511435
262,"Mountain View, CA",Symantec,"As a Principal Data Scientist, Machine Learning , the below are needed to be successful:. Solid knowledge of machine learning and data mining techniques...",7c14cef2978a42cf,"Principal Data Scientist, Machine Learning - Mobility",,43.8,435,30+ days,2016-10-17 21:33:38.511435
263,"San Jose, CA",Jim Kay & Associates,"Minimum 3 years of experience developing real-world audio-related machine learning systems. Machine Learning Scientist-San Jose, CA Area....",97d982fc4c6be340,Machine Learning Scientist,,,,3 days,2016-10-17 21:33:38.511435
264,"Santa Clara, CA 95051",Affymetrix,"Interacts with scientists across the organization. The successful candidate will contribute to all aspects of the technology, including data mining,...",98b234d8bbbb5ba2,Bioinformatics Programmer Analyst 3,,43.8,25,10 days,2016-10-17 21:33:38.511435
265,"Santa Clara, CA 95051",Agilent,Strong data analysis skills. NGS data analysis experience preferred. Examines sequencing data by external customers....,ebd1335b4750ecb1,Applications Scientist - Sequencing Specialist,,52.199997,268,25 days,2016-10-17 21:33:38.511435
266,"Redwood City, CA 94065",Electronic Arts,The Senior Analyst position is locating within the CMO’s Global Insights and Analytics division located at EA Redwood Shores in the San Francisco Bay Area....,9296595360408653,"Sr. Data Scientist, Strategy",,44.4,253,30+ days,2016-10-17 21:33:38.511435
267,"San Jose, CA",eBay,"Well versed in areas such as applied statistics, machine learning, data mining and general algorithms. This creates a unique and interesting set of challenges...",3dc75e7bc69d04cd,Senior Applied Researcher/Data Scientist,,51.0,746,30+ days,2016-10-17 21:33:38.511435
268,"Mountain View, CA",Samsung Electronics America,The Device Insights Data Scientist will provide insights and recommendations to solve business problems through the analysis of syndicated and customer-specific...,66925b1826c1d34b,Device Insights Data Scientist,,43.8,36,30+ days,2016-10-17 21:33:38.511435
269,"Palo Alto, CA 94303 (Duveneck-Saint Francis area)",Inscopix,"Inscopix has a scientific culture that is intermediate between academia and industry, and it places a high premium on creative and goal-driven scientists with...",0cfb6fb9b6c7ce23,Postdoctoral Research Scientist,,,,30+ days,2016-10-17 21:33:38.511435
270,"Mountain View, CA",DataVisor,We are a mix of big data software engineers and inquisitive data scientists. We run our advanced core unsupervised analytics engine and machine learning models...,21f518b548912462,Software Engineering Intern,,,,4 days,2016-10-17 21:33:38.511435
271,"San Jose, CA",Smith Hanley Associates,"Help build machine learning models (including predictive models and recommender systems), mine data to detect for patterns, opportunities and insights using...",abe45e46e55fac07,Senior Data Scientist,"$75,000 - $85,000 a year",51.6,12,30+ days,2016-10-17 21:33:38.511435
272,"Mountain View, CA",Workbridge Associates,"A fast paced startup in Mountain View is taking on social media marketing and looking for a Senior Data scientist to join their ranks, can pay....",522a540af972d32b,Senior Data Scientist,"$150,000 - $200,000 a year",41.4,25,13 days,2016-10-17 21:33:38.511435
273,"Santa Clara, CA 95054",Chegg,The Director of Consumer Analytics will lead a team of analysts and data scientists focused on the analysis and insights into the customer experience throughout...,32adb5b8044c26df,Director of Consumer Analytics,,40.8,26,30+ days,2016-10-17 21:33:38.511435
274,"Palo Alto, CA",A9.com,"You’ll participate in building systems that process vast amounts of data using algorithms in data mining, machine learning, and information retrieval, as well...",d8001dc0412df2f8,Software Development Internship – Machine Learning (Summer 2...,,54.0,2,30+ days,2016-10-17 21:33:38.511435
275,"Palo Alto, CA 94303 (Duveneck-Saint Francis area)",Adimab,"In-depth knowledge of R for statistical analysis, data mining, and machine learning. The position will be located in Palo Alto, CA and and will closely...",34fc86e4e6328fd4,Protein Structure Modeling Scientist,,,,3 days,2016-10-17 21:33:38.511435
276,"Mountain View, CA",Google,"You're an independent, solution-oriented thinker with a strong background in processing huge data sets, applying analytical rigor and statistical methods, and...",045ea3ec34029bde,"Statistician/Quantitative Analyst, YouTube",,52.800003,1219,30+ days,2016-10-17 21:33:38.511435
277,"Palo Alto, CA 94301 (Professorville area)",CloudMedx Inc,"Kernel methods, deep learning, large-scale machine learning, unsupervised and semi-supervised techniques, reinforcement learning, online learning, and related...",c0d58c471a66612a,"Research Scientist, Deep Learning",,,,30+ days,2016-10-17 21:33:38.511435
278,"Santa Clara, CA",Tandem Recruiting Group,"Postgraduate students in research areas, such as computer vision, artificial intelligence, machine learning, particularly including areas, such as deep learning...",f07ec19424f6c4b8,Computer Vision/Machine Learning Researcher,"$180,000 a year",,,19 days,2016-10-17 21:33:38.511435
279,"Menlo Park, CA",Facebook,Responsibilities Help shape the research agenda and drive research projects from end-to-end Collaborate with product teams to define relevant questions about...,60a7f391797e8d44,"Quantitative Researcher, Growth",,51.0,114,30+ days,2016-10-17 21:33:38.511435
280,"Menlo Park, CA",Facebook,"You will develop, drive, and execute on the staffing strategies for our machine learning needs. Legal, Finance, PR, Growth, Facilities, HR, etc) Compile &...",7fc89d5ac4903fa4,"Recruiting Manager, Machine Learning & AI",,51.0,114,24 days,2016-10-17 21:33:38.511435
281,"Palo Alto, CA 94301 (Professorville area)",Criteo,BS/MS in Data analysis and modeling or related Data Scientist role.4+ years of experience in software industry and a passion for technology.Strong analytical...,95840bbb8155eb74,Data Scientist,,52.800003,6,30+ days,2016-10-17 21:33:38.511435
282,"Santa Clara Valley, CA",Apple,We are the real-time traffic team at Apple and we are looking to hire a Machine Learning Engineer to help answer questions like these in a real-time system....,e503bba7cc366bd2,"Machine Learning Engineer, Maps Real-Time Traffic",,52.800003,2573,27 days,2016-10-17 21:33:38.511435
283,"Sunnyvale, CA",Walmart eCommerce,"We employ big data at scale -- from machine learning, data mining and optimization algorithms, to modeling and analyzing massive flows of data from online,...",45085a3f0b930414,Senior Golang Developer,,42.0,17,5 hours,2016-10-17 21:33:38.511435
284,"Mountain View, CA",Google,"The People Analytics team acts as an internal innovation lab, using analytical approaches, innovative tools, and machine learning to make sure Google continues...",94fdd57a556cfde4,"Software Engineer Manager, People Analytics",,52.800003,1219,30+ days,2016-10-17 21:33:38.511435
285,"San Jose, CA","Samsung Semiconductor, Inc.","Solid understanding of mathematical foundations behind Machine Learning algorithms , statistical modeling, data mining....",89db706b55565613,Senior Machine Learning SWE,,,,20 hours,2016-10-17 21:33:38.511435
286,"Santa Clara, CA 95054",Palo Alto Networks,"Ability to communicate with research teams and data scientists, finding bottlenecks and resolving them. As a Java Data Analytics Engineer, you will be an...",b91eaeec0fb5f5f0,Senior Software Engineer-Java Data Analytics,,52.199997,14,3 days,2016-10-17 21:33:38.511435
287,"Palo Alto, CA",SAP,"As Senior Backend Developer for Machine Learning Platform, you will work with a team of experienced researchers and data scientists taking on challenges posed...",292a9d461f8e361a,Frontend Developer for Machine Learning development Job,,52.800003,405,27 days,2016-10-17 21:33:38.511435
288,"Milpitas, CA",KLA-Tencor,"The position requires a proven innovative track record in the related fields of algorithm development, statistical data analysis and signal processing, image...",1fa643c6a739f79d,Research Scientist 3 (Algorithm Development),,51.0,67,30+ days,2016-10-17 21:33:38.511435
289,"Palo Alto, CA",Coupang,"Collaborate with data scientists to develop scalable algorithms to be used in real business. We enable this via our innovative mobile application, optimized...",faa2b24528dda70f,Data Engineer,,52.800003,3,30+ days,2016-10-17 21:33:38.511435
290,"Mountain View, CA",Google,"Data scientist role), including deep expertise and experience with statistical data analysis such as linear models, multivariate analysis, stochastic models and...",2098ef35e887ee30,"Quantitative Analyst/Statistician, Engineering, University G...",,52.800003,1219,30+ days,2016-10-17 21:33:38.511435
291,"Sunnyvale, CA",Walmart eCommerce,"As idea explorers for eCommerce, our engineers, scientists, consumer internet professionals and visionaries design, prototype and build extraordinary products....",5ccd9ea292718d84,Staff Big Data Engineer,,42.0,17,5 hours,2016-10-17 21:33:38.511435
292,"Mountain View, CA 94041",Coursera,"As a machine learning engineer on the team, you will be responsible for developing end-to-end machine learning models that will form the foundations of our...",a87f1daaf7628348,Machine Learning Engineer,,55.199997,3,30+ days,2016-10-17 21:33:38.511435
293,"Palo Alto, CA",Humanyze,"Machine learning or data mining:. Experience in Machine Learning, Data Mining, or related field. Work closely with Data Scientists to design and implement new...",313f453ecaa62039,Software Engineer (Analytics),,,,12 days,2016-10-17 21:33:38.511435
294,"Palo Alto, CA 94301 (Professorville area)",Verizon,Verizon Corporate Technology's Big Data Analytics Group is looking for a Data Scientist. Lead and guide a group of junior algorithm developers and data...,5cd21e252eec8c95,Senior Data Scientist,,44.4,11117,30+ days,2016-10-17 21:33:38.511435
295,"Palo Alto, CA",Elevate Recruiting Group,"The ideal candidate is a highly knowledgeable, all-star computer scientist, with a strong background in machine learning, data mining, and distributed computing...",b5b73135733c3d1b,Data Scientist,,,,30+ days,2016-10-17 21:33:38.511435
296,"San Jose, CA",Adobe,"Ideal candidates will have a strong academic background as well as technical skills including applied statistics, machine learning, data mining, and software...",82187c30ee57a524,Python / Machine Learning Engineer,,52.199997,214,30+ days,2016-10-17 21:33:38.511435
